point_id,msp_street_heading_count,msp_street_complete,msp_naip_present,seattle_street_heading_count,seattle_street_complete,seattle_naip_present,in_final_lock,drop_reasons
1588,4,True,True,4,True,True,True,
1589,4,True,True,4,True,True,True,
1590,4,True,True,4,True,True,True,
1591,4,True,True,4,True,True,True,
1592,4,True,True,4,True,True,True,
1593,4,True,True,4,True,True,True,
1594,4,True,True,4,True,True,True,
1595,4,True,True,4,True,True,True,
1596,4,True,True,4,True,True,True,
1597,4,True,True,4,True,True,True,
1598,4,True,True,4,True,True,True,
1599,4,True,True,4,True,True,True,
1600,4,True,True,4,True,True,True,
1601,4,True,True,4,True,True,True,
1602,4,True,True,4,True,True,True,
1603,4,True,True,4,True,True,True,
1604,4,True,True,4,True,True,True,
1605,4,True,True,4,True,True,True,
1606,4,True,True,4,True,True,True,
1607,4,True,True,4,True,True,True,
1608,4,True,True,4,True,True,True,
1609,4,True,True,4,True,True,True,
1610,4,True,True,4,True,True,True,
1611,4,True,True,4,True,True,True,
1612,4,True,True,4,True,True,True,
1613,4,True,True,4,True,True,True,
1614,4,True,True,4,True,True,True,
1615,4,True,True,4,True,True,True,
1616,4,True,True,4,True,True,True,
1617,4,True,True,4,True,True,True,
1618,4,True,True,4,True,True,True,
1619,4,True,True,4,True,True,True,
1620,4,True,True,4,True,True,True,
1621,4,True,True,4,True,True,True,
1622,4,True,True,4,True,True,True,
1623,4,True,True,4,True,True,True,
1624,4,True,True,4,True,True,True,
1625,4,True,True,4,True,True,True,
1626,4,True,True,4,True,True,True,
1627,4,True,True,4,True,True,True,
1628,4,True,True,4,True,True,True,
1629,4,True,True,4,True,True,True,
1630,4,True,True,4,True,True,True,
1631,4,True,True,4,True,True,True,
1632,4,True,True,4,True,True,True,
1633,4,True,True,4,True,True,True,
1634,4,True,True,4,True,True,True,
1635,4,True,True,4,True,True,True,
1636,4,True,True,4,True,True,True,
1637,4,True,True,4,True,True,True,
1638,4,True,True,4,True,True,True,
1639,4,True,True,4,True,True,True,
1640,4,True,True,4,True,True,True,
1641,4,True,True,4,True,True,True,
1642,4,True,True,4,True,True,True,
1643,4,True,True,4,True,True,True,
1644,4,True,True,4,True,True,True,
1645,4,True,True,4,True,True,True,
1646,4,True,True,4,True,True,True,
1647,4,True,True,4,True,True,True,
1648,4,True,True,4,True,True,True,
1649,4,True,True,4,True,True,True,
1650,4,True,True,4,True,True,True,
1651,4,True,True,4,True,True,True,
1652,4,True,True,4,True,True,True,
1653,4,True,True,4,True,True,True,
1654,4,True,True,4,True,True,True,
1655,4,True,True,4,True,True,True,
1656,4,True,True,4,True,True,True,
1657,4,True,True,4,True,True,True,
1658,4,True,True,4,True,True,True,
1659,4,True,True,4,True,True,True,
1660,4,True,True,4,True,True,True,
1661,4,True,True,4,True,True,True,
1662,4,True,True,4,True,True,True,
1663,4,True,True,4,True,True,True,
1664,4,True,True,4,True,True,True,
1665,4,True,True,4,True,True,True,
1666,4,True,True,4,True,True,True,
1667,4,True,True,4,True,True,True,
1668,4,True,True,4,True,True,True,
1669,4,True,True,4,True,True,True,
1670,4,True,True,4,True,True,True,
1671,4,True,True,4,True,True,True,
1672,4,True,True,4,True,True,True,
1673,4,True,True,4,True,True,True,
1674,4,True,True,4,True,True,True,
1675,4,True,True,4,True,True,True,
1676,4,True,True,4,True,True,True,
1677,4,True,True,4,True,True,True,
1678,4,True,True,4,True,True,True,
1679,4,True,True,4,True,True,True,
1680,4,True,True,4,True,True,True,
1681,4,True,True,4,True,True,True,
1682,4,True,True,4,True,True,True,
1683,4,True,True,4,True,True,True,
1684,4,True,True,4,True,True,True,
1685,4,True,True,4,True,True,True,
1686,4,True,True,4,True,True,True,
1687,4,True,True,4,True,True,True,
1688,4,True,True,4,True,True,True,
1689,4,True,True,4,True,True,True,
1690,4,True,True,4,True,True,True,
1691,4,True,True,4,True,True,True,
1692,4,True,True,4,True,True,True,
1693,4,True,True,4,True,True,True,
1694,4,True,True,4,True,True,True,
1695,4,True,True,4,True,True,True,
1696,4,True,True,4,True,True,True,
1697,4,True,True,4,True,True,True,
1698,4,True,True,4,True,True,True,
1699,4,True,True,4,True,True,True,
1700,4,True,True,4,True,True,True,
1701,4,True,True,4,True,True,True,
1702,4,True,True,4,True,True,True,
1703,4,True,True,4,True,True,True,
1704,4,True,True,4,True,True,True,
1705,4,True,True,4,True,True,True,
1706,4,True,True,4,True,True,True,
1707,4,True,True,4,True,True,True,
1708,4,True,True,4,True,True,True,
1709,4,True,True,4,True,True,True,
1710,4,True,True,4,True,True,True,
1711,4,True,True,4,True,True,True,
1712,4,True,True,4,True,True,True,
1713,4,True,True,4,True,True,True,
1714,4,True,True,4,True,True,True,
1715,4,True,True,4,True,True,True,
1716,4,True,True,4,True,True,True,
1717,4,True,True,4,True,True,True,
1718,4,True,True,4,True,True,True,
1719,4,True,True,4,True,True,True,
1720,4,True,True,4,True,True,True,
1721,4,True,True,4,True,True,True,
1722,4,True,True,4,True,True,True,
1723,4,True,True,4,True,True,True,
1724,4,True,True,4,True,True,True,
1725,4,True,True,4,True,True,True,
1726,4,True,True,4,True,True,True,
1727,4,True,True,4,True,True,True,
1728,4,True,True,4,True,True,True,
1729,4,True,True,4,True,True,True,
1730,4,True,True,4,True,True,True,
1731,4,True,True,4,True,True,True,
1732,4,True,True,4,True,True,True,
1733,4,True,True,4,True,True,True,
1734,4,True,True,4,True,True,True,
1735,4,True,True,4,True,True,True,
1736,4,True,True,4,True,True,True,
1737,4,True,True,4,True,True,True,
1738,4,True,True,4,True,True,True,
1739,4,True,True,4,True,True,True,
1740,4,True,True,4,True,True,True,
1741,4,True,True,4,True,True,True,
1742,4,True,True,4,True,True,True,
1743,4,True,True,4,True,True,True,
1744,4,True,True,4,True,True,True,
1745,4,True,True,4,True,True,True,
1746,4,True,True,4,True,True,True,
1747,4,True,True,4,True,True,True,
1748,4,True,True,4,True,True,True,
1749,4,True,True,4,True,True,True,
1750,4,True,True,4,True,True,True,
1751,4,True,True,4,True,True,True,
1752,4,True,True,4,True,True,True,
1753,4,True,True,4,True,True,True,
1754,4,True,True,4,True,True,True,
1755,4,True,True,4,True,True,True,
1756,4,True,True,4,True,True,True,
1757,4,True,True,4,True,True,True,
1758,4,True,True,4,True,True,True,
1759,4,True,True,4,True,True,True,
1760,4,True,True,4,True,True,True,
1761,4,True,True,4,True,True,True,
1762,4,True,True,4,True,True,True,
1763,4,True,True,4,True,True,True,
1764,4,True,True,4,True,True,True,
1765,3,False,True,4,True,True,False,msp_street_incomplete
1766,4,True,True,4,True,True,True,
1767,4,True,True,4,True,True,True,
1768,3,False,True,4,True,True,False,msp_street_incomplete
1769,4,True,True,4,True,True,True,
1770,4,True,True,4,True,True,True,
1771,4,True,True,4,True,True,True,
1772,4,True,True,4,True,True,True,
1773,4,True,True,4,True,True,True,
1774,4,True,True,4,True,True,True,
1775,4,True,True,4,True,True,True,
1776,4,True,True,4,True,True,True,
1777,4,True,True,4,True,True,True,
1778,3,False,True,4,True,True,False,msp_street_incomplete
1779,4,True,True,4,True,True,True,
1780,3,False,True,4,True,True,False,msp_street_incomplete
1781,4,True,True,4,True,True,True,
1782,4,True,True,4,True,True,True,
1783,4,True,True,4,True,True,True,
1784,4,True,True,4,True,True,True,
1785,4,True,True,4,True,True,True,
1786,4,True,True,4,True,True,True,
1787,4,True,True,4,True,True,True,
1788,4,True,True,4,True,True,True,
1789,4,True,True,4,True,True,True,
1790,4,True,True,4,True,True,True,
1791,4,True,True,4,True,True,True,
1792,4,True,True,4,True,True,True,
1793,4,True,True,4,True,True,True,
1794,4,True,True,4,True,True,True,
1795,4,True,True,4,True,True,True,
1796,4,True,True,4,True,True,True,
1797,4,True,True,4,True,True,True,
1798,4,True,True,4,True,True,True,
1799,4,True,True,4,True,True,True,
1800,4,True,True,4,True,True,True,
1801,4,True,True,4,True,True,True,
1802,4,True,True,4,True,True,True,
1803,4,True,True,4,True,True,True,
1804,4,True,True,4,True,True,True,
1805,4,True,True,4,True,True,True,
1806,4,True,True,4,True,True,True,
1807,4,True,True,4,True,True,True,
1808,4,True,True,4,True,True,True,
1809,4,True,True,4,True,True,True,
1810,4,True,True,4,True,True,True,
1811,3,False,True,4,True,True,False,msp_street_incomplete
1812,4,True,True,4,True,True,True,
1813,4,True,True,4,True,True,True,
1814,4,True,True,4,True,True,True,
1815,4,True,True,4,True,True,True,
1816,4,True,True,4,True,True,True,
1817,4,True,True,4,True,True,True,
1818,4,True,True,4,True,True,True,
1819,4,True,True,4,True,True,True,
1820,4,True,True,4,True,True,True,
1821,4,True,True,4,True,True,True,
1822,4,True,True,4,True,True,True,
1823,4,True,True,4,True,True,True,
1824,4,True,True,4,True,True,True,
1825,4,True,True,4,True,True,True,
1826,4,True,True,4,True,True,True,
1827,4,True,True,4,True,True,True,
1828,4,True,True,4,True,True,True,
1829,4,True,True,4,True,True,True,
1830,4,True,True,4,True,True,True,
1831,4,True,True,4,True,True,True,
1832,4,True,True,4,True,True,True,
1833,4,True,True,4,True,True,True,
1834,4,True,True,4,True,True,True,
1835,4,True,True,4,True,True,True,
1836,4,True,True,4,True,True,True,
1837,4,True,True,4,True,True,True,
1838,4,True,True,4,True,True,True,
1839,4,True,True,4,True,True,True,
1840,4,True,True,4,True,True,True,
1841,4,True,True,4,True,True,True,
1842,4,True,True,4,True,True,True,
1843,4,True,True,4,True,True,True,
1844,4,True,True,4,True,True,True,
1845,4,True,True,4,True,True,True,
1846,4,True,True,4,True,True,True,
1847,4,True,True,4,True,True,True,
1848,4,True,True,4,True,True,True,
1849,4,True,True,4,True,True,True,
1850,4,True,True,4,True,True,True,
1851,4,True,True,4,True,True,True,
1852,4,True,True,4,True,True,True,
1853,4,True,True,4,True,True,True,
1854,4,True,True,4,True,True,True,
1855,4,True,True,4,True,True,True,
1856,4,True,True,4,True,True,True,
1857,4,True,True,4,True,True,True,
1858,4,True,True,4,True,True,True,
1859,4,True,True,4,True,True,True,
1860,4,True,True,4,True,True,True,
1861,4,True,True,4,True,True,True,
1862,4,True,True,4,True,True,True,
1863,4,True,True,4,True,True,True,
1864,4,True,True,4,True,True,True,
1865,4,True,True,4,True,True,True,
1866,4,True,True,4,True,True,True,
1867,4,True,True,4,True,True,True,
1868,4,True,True,4,True,True,True,
1869,4,True,True,4,True,True,True,
1870,4,True,True,4,True,True,True,
1871,4,True,True,4,True,True,True,
1872,4,True,True,4,True,True,True,
1873,4,True,True,4,True,True,True,
1874,4,True,True,4,True,True,True,
1875,4,True,True,4,True,True,True,
1876,4,True,True,4,True,True,True,
1877,4,True,True,4,True,True,True,
1878,4,True,True,4,True,True,True,
1879,4,True,True,4,True,True,True,
1880,4,True,True,4,True,True,True,
1881,4,True,True,4,True,True,True,
1882,4,True,True,4,True,True,True,
1883,4,True,True,4,True,True,True,
1884,4,True,True,4,True,True,True,
1885,4,True,True,4,True,True,True,
1886,4,True,True,4,True,True,True,
1887,4,True,True,4,True,True,True,
1888,4,True,True,4,True,True,True,
1889,4,True,True,4,True,True,True,
1890,4,True,True,4,True,True,True,
1891,4,True,True,4,True,True,True,
1892,4,True,True,4,True,True,True,
1893,4,True,True,4,True,True,True,
1894,4,True,True,4,True,True,True,
1895,4,True,True,4,True,True,True,
1896,4,True,True,4,True,True,True,
1897,4,True,True,4,True,True,True,
1898,4,True,True,4,True,True,True,
1899,4,True,True,4,True,True,True,
1900,4,True,True,4,True,True,True,
1901,4,True,True,4,True,True,True,
1902,4,True,True,4,True,True,True,
1903,4,True,True,4,True,True,True,
1904,4,True,True,4,True,True,True,
1905,4,True,True,4,True,True,True,
1906,4,True,True,4,True,True,True,
1907,4,True,True,4,True,True,True,
1908,4,True,True,4,True,True,True,
1909,4,True,True,4,True,True,True,
1910,4,True,True,4,True,True,True,
1911,4,True,True,4,True,True,True,
1912,4,True,True,4,True,True,True,
1913,4,True,True,4,True,True,True,
1914,4,True,True,4,True,True,True,
1915,4,True,True,4,True,True,True,
1916,4,True,True,4,True,True,True,
1917,4,True,True,4,True,True,True,
1918,4,True,True,4,True,True,True,
1919,4,True,True,4,True,True,True,
1920,4,True,True,4,True,True,True,
1921,4,True,True,4,True,True,True,
1922,4,True,True,4,True,True,True,
1923,4,True,True,4,True,True,True,
1924,4,True,True,4,True,True,True,
1925,4,True,True,4,True,True,True,
1926,4,True,True,4,True,True,True,
1927,3,False,True,4,True,True,False,msp_street_incomplete
1928,4,True,True,4,True,True,True,
1929,4,True,True,4,True,True,True,
1930,4,True,True,4,True,True,True,
1931,4,True,True,4,True,True,True,
1932,4,True,True,4,True,True,True,
1933,4,True,True,4,True,True,True,
1934,4,True,True,4,True,True,True,
1935,4,True,True,4,True,True,True,
1936,4,True,True,4,True,True,True,
1937,4,True,True,4,True,True,True,
1938,4,True,True,4,True,True,True,
1939,4,True,True,4,True,True,True,
1940,4,True,True,4,True,True,True,
1941,4,True,True,4,True,True,True,
1942,4,True,True,4,True,True,True,
1943,4,True,True,4,True,True,True,
1944,4,True,True,4,True,True,True,
1945,4,True,True,4,True,True,True,
1946,4,True,True,4,True,True,True,
1947,4,True,True,4,True,True,True,
1948,4,True,True,4,True,True,True,
1949,4,True,True,4,True,True,True,
1950,4,True,True,4,True,True,True,
1951,4,True,True,4,True,True,True,
1952,4,True,True,4,True,True,True,
1953,4,True,True,4,True,True,True,
1954,4,True,True,4,True,True,True,
1955,4,True,True,4,True,True,True,
1956,4,True,True,4,True,True,True,
1957,4,True,True,4,True,True,True,
1958,4,True,True,4,True,True,True,
1959,4,True,True,4,True,True,True,
1960,4,True,True,4,True,True,True,
1961,4,True,True,4,True,True,True,
1962,4,True,True,4,True,True,True,
1963,4,True,True,4,True,True,True,
1964,4,True,True,4,True,True,True,
1965,4,True,True,4,True,True,True,
1966,4,True,True,4,True,True,True,
1967,4,True,True,4,True,True,True,
1968,4,True,True,4,True,True,True,
1969,4,True,True,4,True,True,True,
1970,4,True,True,4,True,True,True,
1971,4,True,True,4,True,True,True,
1972,4,True,True,4,True,True,True,
1973,4,True,True,4,True,True,True,
1974,4,True,True,4,True,True,True,
1975,4,True,True,4,True,True,True,
1976,4,True,True,4,True,True,True,
1977,4,True,True,4,True,True,True,
1978,4,True,True,4,True,True,True,
1979,4,True,True,4,True,True,True,
1980,4,True,True,4,True,True,True,
1981,4,True,True,4,True,True,True,
1982,4,True,True,4,True,True,True,
1983,4,True,True,4,True,True,True,
1984,4,True,True,4,True,True,True,
1985,4,True,True,4,True,True,True,
1986,4,True,True,4,True,True,True,
1987,4,True,True,4,True,True,True,
1988,4,True,True,4,True,True,True,
1989,4,True,True,4,True,True,True,
1990,4,True,True,4,True,True,True,
1991,4,True,True,4,True,True,True,
1992,4,True,True,4,True,True,True,
1993,4,True,True,4,True,True,True,
1994,4,True,True,4,True,True,True,
1995,4,True,True,4,True,True,True,
1996,4,True,True,4,True,True,True,
1997,4,True,True,4,True,True,True,
1998,4,True,True,4,True,True,True,
1999,4,True,True,4,True,True,True,
2000,4,True,True,4,True,True,True,
2001,4,True,True,4,True,True,True,
2002,4,True,True,4,True,True,True,
2003,4,True,True,4,True,True,True,
2004,4,True,True,4,True,True,True,
2005,4,True,True,4,True,True,True,
2006,4,True,True,4,True,True,True,
2007,4,True,True,4,True,True,True,
2008,4,True,True,4,True,True,True,
2009,4,True,True,4,True,True,True,
2010,4,True,True,4,True,True,True,
2011,4,True,True,4,True,True,True,
2012,4,True,True,4,True,True,True,
2013,4,True,True,4,True,True,True,
2014,4,True,True,4,True,True,True,
2015,4,True,True,4,True,True,True,
2016,4,True,True,4,True,True,True,
2017,4,True,True,4,True,True,True,
2018,4,True,True,4,True,True,True,
2019,4,True,True,4,True,True,True,
2020,4,True,True,4,True,True,True,
2021,4,True,True,4,True,True,True,
2022,4,True,True,4,True,True,True,
2023,4,True,True,4,True,True,True,
2024,4,True,True,4,True,True,True,
2025,4,True,True,4,True,True,True,
2026,4,True,True,4,True,True,True,
2027,4,True,True,4,True,True,True,
2028,4,True,True,4,True,True,True,
2029,4,True,True,4,True,True,True,
2030,4,True,True,4,True,True,True,
2031,4,True,True,4,True,True,True,
2032,4,True,True,4,True,True,True,
2033,4,True,True,4,True,True,True,
2034,4,True,True,4,True,True,True,
2035,4,True,True,4,True,True,True,
2036,4,True,True,4,True,True,True,
2037,4,True,True,4,True,True,True,
2038,4,True,True,4,True,True,True,
2039,4,True,True,4,True,True,True,
2040,4,True,True,4,True,True,True,
2041,4,True,True,4,True,True,True,
2042,4,True,True,4,True,True,True,
2043,4,True,True,4,True,True,True,
2044,4,True,True,4,True,True,True,
2045,4,True,True,4,True,True,True,
2046,4,True,True,4,True,True,True,
2047,4,True,True,4,True,True,True,
2048,4,True,True,4,True,True,True,
2049,4,True,True,4,True,True,True,
2050,4,True,True,4,True,True,True,
2051,4,True,True,4,True,True,True,
2052,4,True,True,4,True,True,True,
2053,4,True,True,4,True,True,True,
2054,4,True,True,4,True,True,True,
2055,4,True,True,4,True,True,True,
2056,4,True,True,4,True,True,True,
2057,4,True,True,4,True,True,True,
2058,4,True,True,4,True,True,True,
2059,4,True,True,4,True,True,True,
2060,4,True,True,4,True,True,True,
2061,4,True,True,4,True,True,True,
2062,4,True,True,4,True,True,True,
2063,4,True,True,4,True,True,True,
2064,4,True,True,4,True,True,True,
2065,4,True,True,4,True,True,True,
2066,4,True,True,4,True,True,True,
2067,4,True,True,4,True,True,True,
2068,4,True,True,4,True,True,True,
2069,4,True,True,4,True,True,True,
2070,4,True,True,4,True,True,True,
2071,4,True,True,4,True,True,True,
2072,4,True,True,4,True,True,True,
2073,4,True,True,4,True,True,True,
2074,4,True,True,4,True,True,True,
2075,4,True,True,4,True,True,True,
2076,4,True,True,4,True,True,True,
2077,4,True,True,4,True,True,True,
2078,4,True,True,4,True,True,True,
2079,4,True,True,4,True,True,True,
2080,4,True,True,4,True,True,True,
2081,4,True,True,4,True,True,True,
2082,4,True,True,4,True,True,True,
2083,4,True,True,4,True,True,True,
2084,4,True,True,4,True,True,True,
2085,4,True,True,4,True,True,True,
2086,4,True,True,4,True,True,True,
2087,4,True,True,4,True,True,True,
2088,4,True,True,4,True,True,True,
2089,4,True,True,4,True,True,True,
2090,4,True,True,4,True,True,True,
2091,4,True,True,4,True,True,True,
2092,4,True,True,4,True,True,True,
2093,4,True,True,4,True,True,True,
2094,4,True,True,4,True,True,True,
2095,4,True,True,4,True,True,True,
2096,4,True,True,4,True,True,True,
2097,4,True,True,4,True,True,True,
2098,4,True,True,4,True,True,True,
2099,4,True,True,4,True,True,True,
2100,4,True,True,4,True,True,True,
2101,4,True,True,4,True,True,True,
2102,4,True,True,4,True,True,True,
2103,4,True,True,4,True,True,True,
2104,4,True,True,4,True,True,True,
2105,4,True,True,4,True,True,True,
2106,4,True,True,4,True,True,True,
2107,4,True,True,4,True,True,True,
2108,4,True,True,4,True,True,True,
2109,4,True,True,4,True,True,True,
2110,4,True,True,4,True,True,True,
2111,4,True,True,4,True,True,True,
2112,4,True,True,4,True,True,True,
2113,4,True,True,4,True,True,True,
2114,4,True,True,4,True,True,True,
2115,4,True,True,4,True,True,True,
2116,4,True,True,4,True,True,True,
2117,4,True,True,4,True,True,True,
2118,4,True,True,4,True,True,True,
2119,4,True,True,4,True,True,True,
2120,4,True,True,4,True,True,True,
2121,4,True,True,4,True,True,True,
2122,4,True,True,4,True,True,True,
2123,4,True,True,4,True,True,True,
2124,4,True,True,4,True,True,True,
2125,4,True,True,4,True,True,True,
2126,4,True,True,4,True,True,True,
2127,4,True,True,4,True,True,True,
2128,4,True,True,4,True,True,True,
2129,4,True,True,4,True,True,True,
2130,4,True,True,4,True,True,True,
2131,4,True,True,4,True,True,True,
2132,4,True,True,4,True,True,True,
2133,4,True,True,4,True,True,True,
2134,4,True,True,4,True,True,True,
2135,4,True,True,4,True,True,True,
2136,4,True,True,4,True,True,True,
2137,4,True,True,4,True,True,True,
2138,4,True,True,4,True,True,True,
2139,4,True,True,4,True,True,True,
2140,4,True,True,4,True,True,True,
2141,4,True,True,4,True,True,True,
2142,4,True,True,4,True,True,True,
2143,4,True,True,4,True,True,True,
2144,4,True,True,4,True,True,True,
2145,4,True,True,4,True,True,True,
2146,4,True,True,4,True,True,True,
2147,4,True,True,4,True,True,True,
2148,4,True,True,4,True,True,True,
2149,4,True,True,4,True,True,True,
2150,4,True,True,4,True,True,True,
2151,4,True,True,4,True,True,True,
2152,4,True,True,4,True,True,True,
2153,4,True,True,4,True,True,True,
2154,4,True,True,4,True,True,True,
2155,4,True,True,4,True,True,True,
2156,4,True,True,4,True,True,True,
2157,4,True,True,4,True,True,True,
2158,4,True,True,4,True,True,True,
2159,4,True,True,4,True,True,True,
2160,4,True,True,4,True,True,True,
2161,4,True,True,4,True,True,True,
2162,4,True,True,4,True,True,True,
2163,4,True,True,4,True,True,True,
2164,4,True,True,4,True,True,True,
2165,4,True,True,4,True,True,True,
2166,4,True,True,4,True,True,True,
2167,4,True,True,4,True,True,True,
2168,4,True,True,4,True,True,True,
2169,4,True,True,4,True,True,True,
2170,4,True,True,4,True,True,True,
2171,4,True,True,4,True,True,True,
2172,4,True,True,4,True,True,True,
2173,4,True,True,4,True,True,True,
2174,4,True,True,4,True,True,True,
2175,4,True,True,4,True,True,True,
2176,4,True,True,4,True,True,True,
2177,4,True,True,4,True,True,True,
2178,4,True,True,4,True,True,True,
2179,4,True,True,4,True,True,True,
2180,4,True,True,4,True,True,True,
2181,4,True,True,4,True,True,True,
2182,4,True,True,4,True,True,True,
2183,4,True,True,4,True,True,True,
2184,4,True,True,4,True,True,True,
2185,4,True,True,4,True,True,True,
2186,4,True,True,4,True,True,True,
2187,4,True,True,4,True,True,True,
2188,4,True,True,4,True,True,True,
2189,4,True,True,4,True,True,True,
2190,4,True,True,4,True,True,True,
2191,4,True,True,4,True,True,True,
2192,4,True,True,4,True,True,True,
2193,4,True,True,4,True,True,True,
2194,4,True,True,4,True,True,True,
2195,4,True,True,4,True,True,True,
2196,4,True,True,4,True,True,True,
2197,4,True,True,4,True,True,True,
2198,4,True,True,4,True,True,True,
2199,4,True,True,4,True,True,True,
2200,4,True,True,4,True,True,True,
2201,4,True,True,4,True,True,True,
2202,4,True,True,4,True,True,True,
2203,4,True,True,4,True,True,True,
2204,4,True,True,4,True,True,True,
2205,4,True,True,4,True,True,True,
2206,4,True,True,4,True,True,True,
2207,4,True,True,4,True,True,True,
2208,4,True,True,4,True,True,True,
2209,4,True,True,4,True,True,True,
2210,4,True,True,4,True,True,True,
2211,4,True,True,4,True,True,True,
2212,4,True,True,4,True,True,True,
2213,4,True,True,4,True,True,True,
2214,4,True,True,4,True,True,True,
2215,4,True,True,4,True,True,True,
2216,4,True,True,4,True,True,True,
2217,4,True,True,4,True,True,True,
2218,4,True,True,4,True,True,True,
2219,4,True,True,4,True,True,True,
2220,4,True,True,4,True,True,True,
2221,4,True,True,4,True,True,True,
2222,4,True,True,4,True,True,True,
2223,4,True,True,4,True,True,True,
2224,4,True,True,4,True,True,True,
2225,4,True,True,4,True,True,True,
2226,4,True,True,4,True,True,True,
2227,4,True,True,4,True,True,True,
2228,4,True,True,4,True,True,True,
2229,4,True,True,4,True,True,True,
2230,4,True,True,4,True,True,True,
2231,4,True,True,4,True,True,True,
2232,4,True,True,4,True,True,True,
2233,4,True,True,4,True,True,True,
2234,4,True,True,4,True,True,True,
2235,4,True,True,4,True,True,True,
2236,4,True,True,4,True,True,True,
2237,4,True,True,4,True,True,True,
2238,4,True,True,4,True,True,True,
2239,4,True,True,4,True,True,True,
2240,4,True,True,4,True,True,True,
2241,4,True,True,4,True,True,True,
2242,4,True,True,4,True,True,True,
2243,4,True,True,4,True,True,True,
2244,4,True,True,4,True,True,True,
2245,4,True,True,4,True,True,True,
2246,4,True,True,4,True,True,True,
2247,4,True,True,4,True,True,True,
2248,4,True,True,4,True,True,True,
2249,4,True,True,4,True,True,True,
2250,4,True,True,4,True,True,True,
2251,4,True,True,4,True,True,True,
2252,4,True,True,4,True,True,True,
2253,4,True,True,4,True,True,True,
2254,4,True,True,4,True,True,True,
2255,4,True,True,4,True,True,True,
2256,4,True,True,4,True,True,True,
2257,4,True,True,4,True,True,True,
2258,4,True,True,4,True,True,True,
2259,4,True,True,4,True,True,True,
2260,4,True,True,4,True,True,True,
2261,4,True,True,4,True,True,True,
2262,4,True,True,4,True,True,True,
2263,4,True,True,4,True,True,True,
2264,4,True,True,4,True,True,True,
2265,4,True,True,4,True,True,True,
2266,4,True,True,4,True,True,True,
2267,4,True,True,4,True,True,True,
2268,4,True,True,4,True,True,True,
2269,4,True,True,4,True,True,True,
2270,4,True,True,4,True,True,True,
2271,4,True,True,4,True,True,True,
2272,4,True,True,4,True,True,True,
2273,4,True,True,4,True,True,True,
2274,4,True,True,4,True,True,True,
2275,4,True,True,4,True,True,True,
2276,4,True,True,4,True,True,True,
2277,4,True,True,4,True,True,True,
2278,4,True,True,4,True,True,True,
2279,4,True,True,4,True,True,True,
2280,4,True,True,4,True,True,True,
2281,4,True,True,4,True,True,True,
2282,4,True,True,4,True,True,True,
2283,4,True,True,4,True,True,True,
2284,4,True,True,4,True,True,True,
2285,4,True,True,4,True,True,True,
2286,4,True,True,4,True,True,True,
2287,4,True,True,4,True,True,True,
2288,4,True,True,4,True,True,True,
2289,4,True,True,4,True,True,True,
2290,4,True,True,4,True,True,True,
2291,4,True,True,4,True,True,True,
2292,4,True,True,4,True,True,True,
2293,4,True,True,4,True,True,True,
2294,4,True,True,4,True,True,True,
2295,4,True,True,4,True,True,True,
2296,4,True,True,4,True,True,True,
2297,4,True,True,4,True,True,True,
2298,4,True,True,4,True,True,True,
2299,4,True,True,4,True,True,True,
2300,4,True,True,4,True,True,True,
2301,4,True,True,4,True,True,True,
2302,4,True,True,4,True,True,True,
2303,4,True,True,4,True,True,True,
2304,4,True,True,4,True,True,True,
2305,4,True,True,4,True,True,True,
2306,4,True,True,4,True,True,True,
2307,4,True,True,4,True,True,True,
2308,4,True,True,4,True,True,True,
2309,4,True,True,4,True,True,True,
2310,4,True,True,4,True,True,True,
2311,4,True,True,4,True,True,True,
2312,4,True,True,4,True,True,True,
2313,4,True,True,4,True,True,True,
2314,4,True,True,4,True,True,True,
2315,4,True,True,4,True,True,True,
2316,4,True,True,4,True,True,True,
2317,4,True,True,4,True,True,True,
2318,4,True,True,4,True,True,True,
2319,4,True,True,4,True,True,True,
2320,4,True,True,4,True,True,True,
2321,4,True,True,4,True,True,True,
2322,4,True,True,4,True,True,True,
2323,4,True,True,4,True,True,True,
2324,4,True,True,4,True,True,True,
2325,4,True,True,4,True,True,True,
2326,4,True,True,4,True,True,True,
2327,4,True,True,4,True,True,True,
2328,4,True,True,4,True,True,True,
2329,4,True,True,4,True,True,True,
2330,4,True,True,4,True,True,True,
2331,4,True,True,4,True,True,True,
2332,4,True,True,4,True,True,True,
2333,4,True,True,4,True,True,True,
2334,4,True,True,4,True,True,True,
2335,4,True,True,4,True,True,True,
2336,4,True,True,4,True,True,True,
2337,4,True,True,4,True,True,True,
2338,4,True,True,4,True,True,True,
2339,4,True,True,4,True,True,True,
2340,4,True,True,4,True,True,True,
2341,4,True,True,4,True,True,True,
2342,4,True,True,4,True,True,True,
2343,4,True,True,4,True,True,True,
2344,4,True,True,4,True,True,True,
2345,4,True,True,4,True,True,True,
2346,4,True,True,4,True,True,True,
2347,4,True,True,4,True,True,True,
2348,4,True,True,4,True,True,True,
2349,4,True,True,4,True,True,True,
2350,4,True,True,4,True,True,True,
2351,4,True,True,4,True,True,True,
2352,4,True,True,4,True,True,True,
2353,4,True,True,4,True,True,True,
2354,4,True,True,4,True,True,True,
2355,4,True,True,4,True,True,True,
2356,4,True,True,4,True,True,True,
2357,4,True,True,4,True,True,True,
