point_id,city,sidewalk_present,crosswalk_present,crosswalk_source,intersection_count_200m,footway_density_200m,building_footprint_frac_100m,crosswalk_present_legacy
3277,seattle,1,0,osm_nodes,14,0.008978,0.0537,
3278,seattle,1,0,osm_nodes,30,0.01682,0.1882,
3279,seattle,1,0,osm_nodes,35,0.022082,0.4436,
3280,seattle,1,0,osm_nodes,38,0.020233,0.4286,
3281,seattle,1,0,osm_nodes,42,0.018996,0.4225,
3282,seattle,1,0,osm_nodes,42,0.018667,0.4165,
3283,seattle,1,0,osm_nodes,36,0.018363,0.4186,
3284,seattle,1,0,osm_nodes,37,0.019731,0.4175,
3285,seattle,1,1,osm_nodes,55,0.023554,0.4508,
3286,seattle,1,0,osm_nodes,88,0.029831,0.436,
3287,seattle,1,0,osm_nodes,80,0.028809,0.4308,
3288,seattle,1,0,osm_nodes,50,0.028074,0.3386,
3289,seattle,1,0,osm_nodes,69,0.026707,0.3486,
3290,seattle,1,0,osm_nodes,69,0.026474,0.3186,
3291,seattle,1,0,osm_nodes,70,0.026609,0.3291,
3292,seattle,1,1,osm_nodes,59,0.02555,0.3563,
3293,seattle,1,0,osm_nodes,60,0.028565,0.3475,
3294,seattle,1,0,osm_nodes,46,0.02858,0.336,
3295,seattle,1,0,osm_nodes,53,0.028722,0.4357,
3296,seattle,1,0,osm_nodes,55,0.029875,0.3553,
3297,seattle,1,1,osm_nodes,61,0.026652,0.3516,
3298,seattle,1,0,osm_nodes,51,0.029672,0.34,
3299,seattle,1,0,osm_nodes,50,0.023742,0.2845,
3300,seattle,1,1,osm_nodes,59,0.024783,0.1785,
3301,seattle,1,0,osm_nodes,44,0.026936,0.5189,
3302,seattle,1,0,osm_nodes,49,0.025126,0.3353,
3303,seattle,1,0,osm_nodes,39,0.027184,0.3533,
3304,seattle,1,0,osm_nodes,25,0.023578,0.2986,
3305,seattle,1,0,osm_nodes,25,0.024021,0.2437,
3306,seattle,1,0,osm_nodes,50,0.025082,0.3509,
3307,seattle,1,0,osm_nodes,41,0.02372,0.2834,
3308,seattle,1,0,osm_nodes,49,0.025733,0.3544,
3309,seattle,1,0,osm_nodes,33,0.024103,0.2739,
3310,seattle,1,1,osm_nodes,46,0.028856,0.3834,
3311,seattle,1,0,osm_nodes,47,0.028243,0.4169,
3312,seattle,1,1,osm_nodes,45,0.028654,0.4156,
3313,seattle,1,1,osm_nodes,46,0.028646,0.4178,
3314,seattle,1,0,osm_nodes,47,0.028203,0.4174,
3315,seattle,1,0,osm_nodes,38,0.025741,0.3344,
3316,seattle,1,1,osm_nodes,36,0.02596,0.3384,
3317,seattle,1,0,osm_nodes,30,0.025781,0.2242,
3318,seattle,1,0,osm_nodes,33,0.027126,0.2697,
3319,seattle,1,0,osm_nodes,50,0.028609,0.2343,
3320,seattle,1,0,osm_nodes,53,0.028827,0.3241,
3321,seattle,1,0,osm_nodes,49,0.026351,0.4232,
3322,seattle,1,0,osm_nodes,48,0.027883,0.2377,
3323,seattle,1,0,osm_nodes,63,0.027921,0.3957,
3324,seattle,1,0,osm_nodes,59,0.028257,0.4563,
3325,seattle,1,0,osm_nodes,47,0.027206,0.2831,
3326,seattle,1,0,osm_nodes,42,0.026076,0.237,
3327,seattle,1,0,osm_nodes,39,0.025595,0.2509,
3328,seattle,1,1,osm_nodes,42,0.026262,0.2652,
3329,seattle,1,0,osm_nodes,48,0.028003,0.3449,
3330,seattle,1,0,osm_nodes,39,0.026178,0.2847,
3331,seattle,1,0,osm_nodes,39,0.025201,0.2445,
3332,seattle,1,0,osm_nodes,37,0.02464,0.2963,
3333,seattle,1,0,osm_nodes,38,0.024758,0.3002,
3334,seattle,1,0,osm_nodes,33,0.026275,0.2465,
3335,seattle,1,0,osm_nodes,37,0.026343,0.2468,
3336,seattle,1,0,osm_nodes,27,0.023678,0.2601,
3337,seattle,1,1,osm_nodes,38,0.024862,0.2485,
3338,seattle,1,0,osm_nodes,30,0.023698,0.1315,
3339,seattle,1,1,osm_nodes,26,0.022338,0.2417,
3340,seattle,1,0,osm_nodes,29,0.022689,0.3378,
3341,seattle,1,0,osm_nodes,26,0.023887,0.1681,
3342,seattle,1,0,osm_nodes,53,0.028262,0.2108,
3343,seattle,1,1,osm_nodes,33,0.023045,0.281,
3344,seattle,1,1,osm_nodes,31,0.02332,0.2582,
3345,seattle,1,0,osm_nodes,33,0.021732,0.2452,
3346,seattle,1,0,osm_nodes,29,0.022775,0.2917,
3347,seattle,1,0,osm_nodes,23,0.022377,0.3139,
3348,seattle,1,0,osm_nodes,27,0.025205,0.2091,
3349,seattle,1,0,osm_nodes,25,0.022191,0.2577,
3350,seattle,1,0,osm_nodes,23,0.022363,0.2958,
3351,seattle,1,1,osm_nodes,25,0.02166,0.2586,
3352,seattle,1,1,osm_nodes,25,0.021638,0.2623,
3353,seattle,1,1,osm_nodes,21,0.022741,0.2272,
3354,seattle,1,0,osm_nodes,24,0.022224,0.2552,
3355,seattle,1,0,osm_nodes,24,0.022137,0.2471,
3356,seattle,1,0,osm_nodes,40,0.025326,0.2181,
3357,seattle,1,0,osm_nodes,20,0.022085,0.2124,
3358,seattle,1,0,osm_nodes,34,0.027587,0.1348,
3359,seattle,1,0,osm_nodes,25,0.02631,0.1922,
3360,seattle,1,1,osm_nodes,21,0.022851,0.3413,
3361,seattle,1,0,osm_nodes,21,0.02118,0.3129,
3362,seattle,1,0,osm_nodes,20,0.021013,0.2884,
3363,seattle,1,0,osm_nodes,22,0.021074,0.2559,
3364,seattle,1,0,osm_nodes,37,0.029432,0.0737,
3365,seattle,1,0,osm_nodes,20,0.021055,0.2894,
3366,seattle,1,0,osm_nodes,28,0.027176,0.1577,
3367,seattle,1,1,osm_nodes,19,0.02293,0.3464,
3368,seattle,1,0,osm_nodes,40,0.029394,0.0227,
3369,seattle,1,1,osm_nodes,35,0.024866,0.2186,
3370,seattle,1,0,osm_nodes,25,0.028409,0.1108,
3371,seattle,1,0,osm_nodes,56,0.031027,0.0,
3372,seattle,1,0,osm_nodes,53,0.029058,0.0221,
3374,seattle,1,0,osm_nodes,45,0.024391,0.0,
3375,seattle,1,0,osm_nodes,47,0.024616,0.1134,
3376,seattle,1,0,osm_nodes,45,0.024057,0.0,
3377,seattle,1,0,osm_nodes,22,0.024279,0.2404,
3378,seattle,1,0,osm_nodes,27,0.018707,0.2089,
3379,seattle,1,1,osm_nodes,22,0.020998,0.2876,
3380,seattle,1,0,osm_nodes,24,0.021045,0.268,
3381,seattle,1,0,osm_nodes,23,0.026087,0.0668,
3382,seattle,1,0,osm_nodes,39,0.022655,0.1222,
3383,seattle,1,0,osm_nodes,24,0.021042,0.265,
3384,seattle,1,0,osm_nodes,45,0.023506,0.0216,
3385,seattle,1,0,osm_nodes,21,0.023504,0.0039,
3386,seattle,1,1,osm_nodes,31,0.020086,0.0,
3387,seattle,1,0,osm_nodes,21,0.015728,0.0952,
3388,seattle,1,0,osm_nodes,37,0.021338,0.0,
3389,seattle,1,1,osm_nodes,32,0.020198,0.0034,
3390,seattle,1,1,osm_nodes,33,0.019399,0.0074,
3391,seattle,1,1,osm_nodes,32,0.019257,0.0103,
3392,seattle,1,0,osm_nodes,37,0.023744,0.2115,
3393,seattle,1,1,osm_nodes,26,0.021476,0.219,
3394,seattle,1,1,osm_nodes,27,0.020982,0.2775,
3395,seattle,1,0,osm_nodes,26,0.021085,0.2602,
3396,seattle,1,0,osm_nodes,26,0.022778,0.2266,
3397,seattle,1,0,osm_nodes,41,0.028149,0.1551,
3398,seattle,1,1,osm_nodes,32,0.021483,0.1638,
3399,seattle,1,0,osm_nodes,26,0.02294,0.2231,
3400,seattle,1,1,osm_nodes,27,0.021385,0.1344,
3401,seattle,1,0,osm_nodes,32,0.017295,0.2049,
3402,seattle,1,0,osm_nodes,32,0.017293,0.1972,
3403,seattle,1,0,osm_nodes,23,0.01172,0.1169,
3404,seattle,1,0,osm_nodes,20,0.014557,0.1813,
3405,seattle,1,0,osm_nodes,22,0.01502,0.1838,
3406,seattle,1,0,osm_nodes,19,0.019,0.0934,
3407,seattle,1,0,osm_nodes,18,0.018465,0.0771,
3408,seattle,1,0,osm_nodes,25,0.019103,0.229,
3409,seattle,1,0,osm_nodes,25,0.019013,0.2103,
3410,seattle,1,0,osm_nodes,35,0.0213,0.0997,
3411,seattle,1,0,osm_nodes,25,0.018203,0.2143,
3412,seattle,1,0,osm_nodes,24,0.0216,0.2643,
3413,seattle,1,0,osm_nodes,27,0.023031,0.1741,
3414,seattle,1,0,osm_nodes,27,0.022164,0.2627,
3415,seattle,1,0,osm_nodes,36,0.019839,0.1756,
3416,seattle,1,0,osm_nodes,14,0.010861,0.0023,
3417,seattle,1,0,osm_nodes,39,0.02184,0.1752,
3418,seattle,1,0,osm_nodes,42,0.024269,0.1531,
3419,seattle,1,0,osm_nodes,73,0.02841,0.2752,
3420,seattle,1,0,osm_nodes,32,0.021397,0.0697,
3421,seattle,1,0,osm_nodes,37,0.02497,0.1519,
3422,seattle,1,0,osm_nodes,88,0.031293,0.281,
3423,seattle,1,0,osm_nodes,90,0.031451,0.3121,
3424,seattle,1,0,osm_nodes,42,0.027015,0.1931,
3425,seattle,1,0,osm_nodes,53,0.025503,0.2558,
3426,seattle,1,0,osm_nodes,49,0.025224,0.2231,
3427,seattle,1,0,osm_nodes,35,0.025936,0.1816,
3428,seattle,1,0,osm_nodes,35,0.025914,0.1825,
3429,seattle,1,0,osm_nodes,56,0.025556,0.267,
3430,seattle,1,0,osm_nodes,42,0.024529,0.118,
3431,seattle,1,0,osm_nodes,51,0.025247,0.2442,
3432,seattle,1,0,osm_nodes,46,0.024692,0.1466,
3433,seattle,1,0,osm_nodes,48,0.024162,0.2411,
3434,seattle,1,0,osm_nodes,42,0.021958,0.1275,
3435,seattle,1,0,osm_nodes,47,0.021488,0.2659,
3436,seattle,1,0,osm_nodes,47,0.021475,0.266,
3437,seattle,1,0,osm_nodes,44,0.019857,0.2369,
3438,seattle,1,1,osm_nodes,20,0.015201,0.0033,
3439,seattle,1,1,osm_nodes,19,0.015169,0.0291,
3440,seattle,1,0,osm_nodes,13,0.017245,0.1252,
3441,seattle,1,0,osm_nodes,28,0.011642,0.096,
3442,seattle,1,0,osm_nodes,29,0.021233,0.0195,
3443,seattle,1,0,osm_nodes,18,0.022447,0.1873,
3444,seattle,1,0,osm_nodes,34,0.023666,0.1619,
3445,seattle,1,0,osm_nodes,35,0.021096,0.2112,
3446,seattle,1,0,osm_nodes,18,0.010962,0.2635,
3447,seattle,1,0,osm_nodes,33,0.016711,0.2262,
3448,seattle,1,0,osm_nodes,27,0.021958,0.1952,
3449,seattle,1,0,osm_nodes,22,0.012988,0.2889,
3450,seattle,1,0,osm_nodes,40,0.017961,0.2245,
3451,seattle,1,0,osm_nodes,35,0.016486,0.2563,
3452,seattle,1,1,osm_nodes,38,0.025162,0.1401,
3453,seattle,1,1,osm_nodes,37,0.025273,0.1333,
3454,seattle,1,0,osm_nodes,32,0.023408,0.0049,
3455,seattle,1,1,osm_nodes,36,0.025275,0.1517,
3456,seattle,1,1,osm_nodes,40,0.024974,0.0946,
3457,seattle,1,0,osm_nodes,31,0.020651,0.0012,
3458,seattle,1,0,osm_nodes,29,0.018793,0.0001,
3459,seattle,1,0,osm_nodes,26,0.015472,0.2411,
3460,seattle,1,0,osm_nodes,28,0.018354,0.0,
3461,seattle,1,0,osm_nodes,41,0.023432,0.2099,
3462,seattle,1,0,osm_nodes,31,0.01675,0.2367,
3463,seattle,1,0,osm_nodes,30,0.015172,0.2413,
3464,seattle,1,0,osm_nodes,44,0.022705,0.2198,
3465,seattle,1,0,osm_nodes,42,0.022278,0.212,
3466,seattle,1,0,osm_nodes,27,0.024083,0.0,
3467,seattle,1,0,osm_nodes,37,0.021112,0.2061,
3468,seattle,1,0,osm_nodes,19,0.022839,0.0021,
3469,seattle,1,0,osm_nodes,20,0.023802,0.0021,
3470,seattle,1,0,osm_nodes,43,0.025563,0.1617,
3471,seattle,1,0,osm_nodes,44,0.024498,0.2191,
3472,seattle,1,0,osm_nodes,37,0.022264,0.2328,
3473,seattle,1,0,osm_nodes,43,0.024379,0.1589,
3474,seattle,1,0,osm_nodes,54,0.027185,0.1737,
3475,seattle,1,0,osm_nodes,25,0.015264,0.1584,
3476,seattle,1,0,osm_nodes,48,0.025756,0.2232,
3477,seattle,1,0,osm_nodes,42,0.023942,0.1536,
3478,seattle,1,0,osm_nodes,43,0.022654,0.1777,
3479,seattle,1,0,osm_nodes,39,0.023625,0.1803,
3480,seattle,1,0,osm_nodes,53,0.02738,0.17,
3481,seattle,1,0,osm_nodes,53,0.027417,0.1686,
3482,seattle,1,0,osm_nodes,34,0.019838,0.2221,
3483,seattle,1,1,osm_nodes,61,0.027755,0.1813,
3484,seattle,1,1,osm_nodes,58,0.02472,0.1524,
3485,seattle,1,1,osm_nodes,33,0.021389,0.1577,
3486,seattle,1,1,osm_nodes,24,0.018256,0.1369,
3487,seattle,1,1,osm_nodes,64,0.028924,0.1721,
3488,seattle,1,0,osm_nodes,19,0.017345,0.1277,
3489,seattle,1,1,osm_nodes,61,0.027755,0.315,
3490,seattle,1,0,osm_nodes,47,0.023936,0.2135,
3491,seattle,1,0,osm_nodes,31,0.023821,0.2304,
3492,seattle,1,0,osm_nodes,57,0.024997,0.2422,
3493,seattle,1,0,osm_nodes,49,0.024376,0.234,
3494,seattle,1,0,osm_nodes,31,0.02367,0.2146,
3495,seattle,1,0,osm_nodes,60,0.02734,0.2199,
3496,seattle,1,1,osm_nodes,70,0.03269,0.1864,
3497,seattle,1,1,osm_nodes,72,0.03232,0.242,
3498,seattle,1,1,osm_nodes,73,0.032832,0.247,
3499,seattle,1,0,osm_nodes,27,0.012191,0.2521,
3500,seattle,1,0,osm_nodes,35,0.016227,0.2462,
3501,seattle,1,1,osm_nodes,17,0.018819,0.2005,
3502,seattle,1,0,osm_nodes,36,0.019395,0.2271,
3503,seattle,1,0,osm_nodes,37,0.020873,0.2595,
3504,seattle,1,0,osm_nodes,37,0.020237,0.2589,
3505,seattle,1,0,osm_nodes,44,0.024773,0.2856,
3506,seattle,1,0,osm_nodes,42,0.024999,0.2856,
3507,seattle,1,0,osm_nodes,63,0.031228,0.3067,
3508,seattle,1,0,osm_nodes,34,0.020471,0.3253,
3509,seattle,1,0,osm_nodes,61,0.031755,0.4313,
3510,seattle,1,0,osm_nodes,67,0.030237,0.3172,
3511,seattle,1,0,osm_nodes,42,0.024826,0.3843,
3512,seattle,1,0,osm_nodes,55,0.02861,0.3392,
3513,seattle,1,0,osm_nodes,58,0.02671,0.5186,
3514,seattle,1,1,osm_nodes,66,0.028021,0.2921,
3515,seattle,1,0,osm_nodes,64,0.029845,0.398,
3516,seattle,1,0,osm_nodes,60,0.027267,0.3524,
3517,seattle,1,0,osm_nodes,55,0.02469,0.3634,
3518,seattle,1,0,osm_nodes,59,0.02531,0.3743,
3519,seattle,1,0,osm_nodes,51,0.023929,0.4849,
3520,seattle,1,0,osm_nodes,49,0.025886,0.5226,
3521,seattle,1,0,osm_nodes,47,0.021665,0.3074,
3522,seattle,1,0,osm_nodes,41,0.019411,0.0563,
3523,seattle,1,0,osm_nodes,48,0.021594,0.1715,
3524,seattle,1,0,osm_nodes,54,0.026362,0.3328,
3525,seattle,1,0,osm_nodes,53,0.026602,0.2718,
3526,seattle,1,0,osm_nodes,45,0.021817,0.4666,
3527,seattle,1,0,osm_nodes,22,0.013919,0.2008,
3528,seattle,1,0,osm_nodes,60,0.025581,0.4036,
3529,seattle,1,0,osm_nodes,61,0.026507,0.3115,
3530,seattle,1,0,osm_nodes,63,0.029086,0.4833,
3531,seattle,1,0,osm_nodes,32,0.019545,0.3038,
3532,seattle,1,0,osm_nodes,44,0.024004,0.1891,
3533,seattle,1,0,osm_nodes,47,0.024831,0.4442,
3534,seattle,1,0,osm_nodes,64,0.029229,0.3981,
3535,seattle,0,0,osm_nodes,46,0.02261,0.3791,
3536,seattle,1,0,osm_nodes,35,0.025587,0.2286,
3537,seattle,1,0,osm_nodes,63,0.030698,0.4614,
3538,seattle,1,0,osm_nodes,71,0.029939,0.3949,
3539,seattle,1,0,osm_nodes,65,0.03261,0.5678,
3540,seattle,1,0,osm_nodes,64,0.028121,0.4664,
3541,seattle,1,0,osm_nodes,67,0.030043,0.3824,
3542,seattle,1,0,osm_nodes,62,0.037273,0.2874,
3543,seattle,1,0,osm_nodes,62,0.026825,0.417,
3544,seattle,1,0,osm_nodes,56,0.024679,0.41,
3545,seattle,1,0,osm_nodes,60,0.028315,0.4668,
3546,seattle,1,0,osm_nodes,59,0.035959,0.3592,
3547,seattle,1,0,osm_nodes,24,0.017404,0.0,
3548,seattle,1,1,osm_nodes,72,0.029976,0.495,
3549,seattle,1,0,osm_nodes,49,0.037526,0.1151,
3550,seattle,1,0,osm_nodes,70,0.030543,0.3514,
3551,seattle,1,0,osm_nodes,66,0.027186,0.3799,
3552,seattle,1,0,osm_nodes,68,0.027109,0.3849,
3553,seattle,1,1,osm_nodes,65,0.028363,0.4228,
3554,seattle,1,0,osm_nodes,71,0.030411,0.4076,
3555,seattle,1,1,osm_nodes,70,0.029687,0.4462,
3556,seattle,1,0,osm_nodes,32,0.025969,0.1833,
3557,seattle,1,1,osm_nodes,75,0.029592,0.4512,
3558,seattle,1,1,osm_nodes,30,0.023092,0.1587,
3559,seattle,1,1,osm_nodes,98,0.031849,0.4386,
3560,seattle,1,0,osm_nodes,61,0.028978,0.3751,
3561,seattle,1,0,osm_nodes,45,0.027308,0.4762,
3562,seattle,1,0,osm_nodes,93,0.03037,0.2309,
3563,seattle,1,0,osm_nodes,79,0.032853,0.268,
3564,seattle,1,0,osm_nodes,95,0.031092,0.2812,
3565,seattle,1,0,osm_nodes,14,0.009133,0.006,
3566,seattle,1,0,osm_nodes,87,0.031825,0.3476,
3567,seattle,1,0,osm_nodes,34,0.020256,0.3483,
3568,seattle,1,0,osm_nodes,95,0.028796,0.2799,
3569,seattle,1,0,osm_nodes,40,0.021383,0.3571,
3570,seattle,1,0,osm_nodes,103,0.033286,0.2726,
3571,seattle,1,0,osm_nodes,78,0.02793,0.3474,
3572,seattle,1,1,osm_nodes,71,0.025921,0.3807,
3573,seattle,1,0,osm_nodes,53,0.024772,0.4348,
3574,seattle,1,0,osm_nodes,74,0.025381,0.4433,
3575,seattle,1,1,osm_nodes,58,0.027345,0.3893,
3576,seattle,1,1,osm_nodes,67,0.025106,0.2856,
3577,seattle,1,0,osm_nodes,40,0.019534,0.3686,
3578,seattle,1,0,osm_nodes,70,0.028049,0.335,
3579,seattle,1,0,osm_nodes,36,0.017343,0.2819,
3580,seattle,1,0,osm_nodes,66,0.025699,0.3795,
3581,seattle,1,0,osm_nodes,54,0.026345,0.2658,
3582,seattle,1,1,osm_nodes,62,0.025795,0.2442,
3583,seattle,1,1,osm_nodes,61,0.025164,0.4295,
3584,seattle,1,1,osm_nodes,61,0.025049,0.4373,
3585,seattle,1,0,osm_nodes,48,0.024959,0.2773,
3586,seattle,1,0,osm_nodes,76,0.032122,0.4374,
3587,seattle,0,0,osm_nodes,43,0.017823,0.0664,
3588,seattle,1,0,osm_nodes,71,0.03012,0.5224,
3589,seattle,1,0,osm_nodes,77,0.033865,0.4649,
3590,seattle,1,0,osm_nodes,71,0.031008,0.5387,
3591,seattle,1,0,osm_nodes,76,0.032426,0.5717,
3592,seattle,1,0,osm_nodes,73,0.0283,0.4078,
3593,seattle,1,0,osm_nodes,58,0.024871,0.4598,
3594,seattle,1,0,osm_nodes,66,0.029314,0.5475,
3595,seattle,1,0,osm_nodes,60,0.027459,0.3583,
3596,seattle,1,0,osm_nodes,71,0.027264,0.3961,
3597,seattle,1,0,osm_nodes,67,0.029764,0.3064,
3598,seattle,1,0,osm_nodes,64,0.027437,0.4863,
3599,seattle,1,0,osm_nodes,69,0.029014,0.4977,
3600,seattle,1,1,osm_nodes,54,0.023909,0.35,
3601,seattle,1,0,osm_nodes,57,0.026705,0.5802,
3602,seattle,1,0,osm_nodes,71,0.030928,0.438,
3603,seattle,1,0,osm_nodes,69,0.027302,0.4782,
3604,seattle,1,0,osm_nodes,74,0.03681,0.2855,
3605,seattle,1,0,osm_nodes,57,0.027447,0.497,
3606,seattle,1,0,osm_nodes,71,0.030009,0.3545,
3607,seattle,1,1,osm_nodes,57,0.025991,0.3317,
3608,seattle,1,0,osm_nodes,34,0.021656,0.515,
3609,seattle,1,1,osm_nodes,68,0.029007,0.5302,
3610,seattle,1,0,osm_nodes,112,0.04473,0.6216,
3611,seattle,1,0,osm_nodes,67,0.027271,0.3055,
3612,seattle,1,1,osm_nodes,59,0.025877,0.315,
3613,seattle,1,0,osm_nodes,89,0.033027,0.5178,
3614,seattle,1,0,osm_nodes,77,0.035572,0.4807,
3615,seattle,1,0,osm_nodes,99,0.038061,0.4509,
3616,seattle,1,0,osm_nodes,56,0.026339,0.593,
3617,seattle,1,0,osm_nodes,70,0.030977,0.4853,
3618,seattle,1,1,osm_nodes,60,0.033874,0.2835,
3619,seattle,1,1,osm_nodes,68,0.0288,0.475,
3620,seattle,1,0,osm_nodes,66,0.028844,0.4148,
3621,seattle,1,0,osm_nodes,62,0.029659,0.4332,
3622,seattle,1,0,osm_nodes,77,0.034732,0.431,
3623,seattle,1,1,osm_nodes,62,0.028526,0.6485,
3624,seattle,1,0,osm_nodes,62,0.02724,0.4858,
3625,seattle,1,0,osm_nodes,76,0.033424,0.5237,
3626,seattle,1,0,osm_nodes,64,0.028403,0.4153,
3627,seattle,0,0,osm_nodes,57,0.026534,0.4521,
3628,seattle,1,0,osm_nodes,69,0.030995,0.3316,
3629,seattle,1,0,osm_nodes,53,0.027684,0.4853,
3630,seattle,1,0,osm_nodes,77,0.032076,0.2362,
3631,seattle,1,0,osm_nodes,41,0.022252,0.5445,
3632,seattle,1,0,osm_nodes,72,0.028937,0.3773,
3633,seattle,1,0,osm_nodes,67,0.030928,0.4236,
3634,seattle,1,0,osm_nodes,46,0.024405,0.4858,
3635,seattle,1,0,osm_nodes,48,0.025881,0.5597,
3636,seattle,1,0,osm_nodes,69,0.027802,0.3082,
3637,seattle,1,0,osm_nodes,47,0.024487,0.5028,
3638,seattle,1,0,osm_nodes,77,0.030165,0.3375,
3639,seattle,1,0,osm_nodes,61,0.028262,0.4951,
3640,seattle,1,0,osm_nodes,46,0.024339,0.5553,
3641,seattle,1,0,osm_nodes,87,0.032985,0.4187,
3642,seattle,1,0,osm_nodes,52,0.024442,0.4894,
3643,seattle,1,0,osm_nodes,50,0.024611,0.8611,
3644,seattle,1,0,osm_nodes,46,0.024562,0.4679,
3645,seattle,1,0,osm_nodes,50,0.02484,0.849,
3646,seattle,1,0,osm_nodes,47,0.021874,0.5493,
3647,seattle,1,0,osm_nodes,69,0.028753,0.3712,
3648,seattle,1,0,osm_nodes,68,0.028581,0.3426,
3649,seattle,1,0,osm_nodes,71,0.029219,0.2724,
3650,seattle,1,1,osm_nodes,85,0.032719,0.4551,
3651,seattle,1,0,osm_nodes,73,0.029808,0.4193,
3652,seattle,1,0,osm_nodes,76,0.031294,0.5529,
3653,seattle,1,0,osm_nodes,50,0.025573,0.3795,
3654,seattle,1,0,osm_nodes,56,0.025271,0.4487,
3655,seattle,1,0,osm_nodes,65,0.027234,0.4694,
3656,seattle,1,0,osm_nodes,48,0.022453,0.4037,
3657,seattle,1,0,osm_nodes,49,0.028038,0.4249,
3658,seattle,1,1,osm_nodes,55,0.024443,0.4294,
3659,seattle,1,0,osm_nodes,62,0.027056,0.5098,
3660,seattle,1,1,osm_nodes,54,0.029183,0.4625,
3661,seattle,1,1,osm_nodes,62,0.031434,0.5489,
3662,seattle,1,0,osm_nodes,66,0.03071,0.4093,
3663,seattle,1,0,osm_nodes,41,0.021727,0.4256,
3664,seattle,1,0,osm_nodes,52,0.026529,0.2458,
3665,seattle,1,1,osm_nodes,52,0.028084,0.5394,
3666,seattle,1,1,osm_nodes,50,0.029118,0.4353,
3667,seattle,1,0,osm_nodes,44,0.023047,0.3867,
3668,seattle,1,0,osm_nodes,33,0.021167,0.2359,
3669,seattle,1,1,osm_nodes,70,0.033137,0.3855,
3670,seattle,1,0,osm_nodes,45,0.024668,0.5161,
3671,seattle,1,1,osm_nodes,71,0.033566,0.3699,
3672,seattle,1,0,osm_nodes,47,0.026676,0.4499,
3673,seattle,1,0,osm_nodes,41,0.025515,0.4221,
3674,seattle,1,0,osm_nodes,56,0.031913,0.3711,
3675,seattle,1,0,osm_nodes,34,0.024628,0.4165,
3676,seattle,1,0,osm_nodes,50,0.025663,0.64,
3677,seattle,1,0,osm_nodes,37,0.022164,0.4082,
3678,seattle,1,0,osm_nodes,52,0.028634,0.3625,
3679,seattle,1,0,osm_nodes,59,0.031972,0.3283,
3680,seattle,1,0,osm_nodes,47,0.024842,0.5461,
3681,seattle,1,0,osm_nodes,48,0.025242,0.4905,
3682,seattle,1,0,osm_nodes,63,0.031023,0.2769,
3683,seattle,1,0,osm_nodes,48,0.024463,0.3475,
3684,seattle,1,0,osm_nodes,48,0.024646,0.3627,
3685,seattle,1,1,osm_nodes,54,0.028074,0.2976,
3686,seattle,1,0,osm_nodes,64,0.028932,0.4048,
3687,seattle,1,0,osm_nodes,58,0.027388,0.4085,
3688,seattle,1,0,osm_nodes,48,0.025426,0.3583,
3689,seattle,1,0,osm_nodes,63,0.031266,0.3928,
3690,seattle,1,0,osm_nodes,56,0.030572,0.2907,
3691,seattle,1,0,osm_nodes,49,0.026492,0.4134,
3692,seattle,1,1,osm_nodes,45,0.024573,0.4561,
3693,seattle,1,1,osm_nodes,59,0.032422,0.3197,
3694,seattle,1,0,osm_nodes,78,0.031921,0.3371,
3695,seattle,1,0,osm_nodes,59,0.026212,0.4169,
3696,seattle,1,0,osm_nodes,61,0.027229,0.4016,
3697,seattle,1,0,osm_nodes,51,0.029616,0.0873,
3698,seattle,1,1,osm_nodes,50,0.018736,0.107,
3699,seattle,1,1,osm_nodes,60,0.020865,0.192,
3700,seattle,1,1,osm_nodes,40,0.021206,0.3758,
3701,seattle,1,0,osm_nodes,62,0.024442,0.2513,
3702,seattle,1,1,osm_nodes,49,0.028107,0.2022,
3703,seattle,1,0,osm_nodes,46,0.026067,0.3693,
3704,seattle,1,0,osm_nodes,78,0.032648,0.2777,
3705,seattle,1,0,osm_nodes,76,0.032385,0.3676,
3706,seattle,1,1,osm_nodes,72,0.030075,0.4631,
3707,seattle,1,1,osm_nodes,81,0.034029,0.4363,
3708,seattle,1,0,osm_nodes,30,0.019788,0.344,
3709,seattle,1,0,osm_nodes,52,0.024896,0.5139,
3710,seattle,1,0,osm_nodes,44,0.024739,0.5315,
3711,seattle,1,0,osm_nodes,29,0.018785,0.3976,
3712,seattle,1,1,osm_nodes,85,0.03485,0.3204,
3713,seattle,1,0,osm_nodes,44,0.024778,0.5106,
3714,seattle,1,0,osm_nodes,45,0.022432,0.4948,
3715,seattle,1,0,osm_nodes,40,0.025199,0.2561,
3716,seattle,1,1,osm_nodes,47,0.026009,0.2011,
3717,seattle,1,0,osm_nodes,39,0.024237,0.3519,
3718,seattle,1,1,osm_nodes,49,0.026942,0.3227,
3719,seattle,1,0,osm_nodes,56,0.025866,0.1968,
3720,seattle,1,1,osm_nodes,61,0.030236,0.3167,
3721,seattle,1,1,osm_nodes,62,0.030118,0.3138,
3722,seattle,1,0,osm_nodes,65,0.032483,0.3692,
3723,seattle,1,0,osm_nodes,57,0.026859,0.5438,
3724,seattle,1,0,osm_nodes,48,0.027647,0.2042,
3725,seattle,1,0,osm_nodes,81,0.032715,0.281,
3726,seattle,1,0,osm_nodes,53,0.024797,0.2372,
3727,seattle,1,0,osm_nodes,64,0.029215,0.2587,
