point_id,metro,stops_400m,trips_per_hr_400m,stops_800m,trips_per_hr_800m
PGH_2516,Pittsburgh,14,333.125,50,661.25
PGH_2517,Pittsburgh,0,0.0,21,452.0
PGH_2518,Pittsburgh,14,333.125,51,679.375
PGH_2519,Pittsburgh,14,333.125,51,662.812
PGH_2520,Pittsburgh,0,0.0,23,542.375
PGH_2521,Pittsburgh,0,0.0,22,463.062
PGH_2522,Pittsburgh,14,333.125,51,662.812
PGH_2523,Pittsburgh,0,0.0,22,463.062
PGH_2524,Pittsburgh,14,333.125,52,680.938
PGH_2525,Pittsburgh,0,0.0,23,468.625
PGH_2526,Pittsburgh,1,17.125,24,535.062
PGH_2527,Pittsburgh,14,333.125,53,682.5
PGH_2528,Pittsburgh,0,0.0,22,450.312
PGH_2529,Pittsburgh,1,17.125,25,556.312
PGH_2530,Pittsburgh,10,243.062,49,666.688
PGH_2531,Pittsburgh,1,17.125,25,556.312
PGH_2532,Pittsburgh,1,17.125,25,556.312
PGH_2533,Pittsburgh,2,58.688,25,553.0
PGH_2534,Pittsburgh,12,325.875,49,682.25
PGH_2535,Pittsburgh,12,325.875,50,668.25
PGH_2536,Pittsburgh,2,58.688,25,556.312
PGH_2537,Pittsburgh,12,325.875,50,683.75
PGH_2538,Pittsburgh,0,0.0,25,481.875
PGH_2539,Pittsburgh,14,335.0,54,667.375
PGH_2540,Pittsburgh,14,335.0,54,667.375
PGH_2541,Pittsburgh,0,0.0,25,481.875
PGH_2542,Pittsburgh,0,0.0,25,474.688
PGH_2543,Pittsburgh,11,322.812,50,721.812
PGH_2544,Pittsburgh,11,322.812,50,721.812
PGH_2545,Pittsburgh,0,0.0,23,229.875
PGH_2546,Pittsburgh,11,322.812,44,712.625
PGH_2547,Pittsburgh,11,322.812,46,715.75
PGH_2548,Pittsburgh,3,53.312,25,474.688
PGH_2549,Pittsburgh,11,322.812,44,712.625
PGH_2550,Pittsburgh,13,370.312,53,672.875
PGH_2551,Pittsburgh,0,0.0,26,263.75
PGH_2552,Pittsburgh,11,322.812,48,718.75
PGH_2553,Pittsburgh,13,370.312,55,697.375
PGH_2554,Pittsburgh,1,15.312,24,235.438
PGH_2555,Pittsburgh,11,322.812,50,721.812
PGH_2556,Pittsburgh,0,0.0,29,391.188
PGH_2557,Pittsburgh,0,0.0,29,391.188
PGH_2558,Pittsburgh,13,370.312,56,700.438
PGH_2559,Pittsburgh,2,34.625,28,277.375
PGH_2560,Pittsburgh,2,35.188,30,461.375
PGH_2561,Pittsburgh,10,319.75,43,709.562
PGH_2562,Pittsburgh,2,34.625,27,266.312
PGH_2563,Pittsburgh,2,34.625,28,277.375
PGH_2564,Pittsburgh,9,316.688,41,678.312
PGH_2565,Pittsburgh,10,319.75,43,709.562
PGH_2566,Pittsburgh,2,34.625,28,277.375
PGH_2567,Pittsburgh,9,316.688,42,716.75
PGH_2568,Pittsburgh,11,322.812,44,711.062
PGH_2569,Pittsburgh,10,319.75,44,721.312
PGH_2570,Pittsburgh,9,316.688,41,676.812
PGH_2571,Pittsburgh,9,312.562,37,626.312
PGH_2572,Pittsburgh,3,53.312,31,464.125
PGH_2573,Pittsburgh,3,53.312,30,451.375
PGH_2574,Pittsburgh,9,312.562,38,647.812
PGH_2575,Pittsburgh,9,92.25,29,272.125
PGH_2576,Pittsburgh,8,231.375,30,566.375
PGH_2577,Pittsburgh,9,92.25,29,272.125
PGH_2578,Pittsburgh,2,34.625,32,357.25
PGH_2579,Pittsburgh,9,92.25,31,282.875
PGH_2580,Pittsburgh,9,92.25,29,272.125
PGH_2581,Pittsburgh,9,312.562,39,658.938
PGH_2582,Pittsburgh,8,231.375,29,562.875
PGH_2583,Pittsburgh,2,34.625,31,355.0
PGH_2584,Pittsburgh,12,111.688,35,272.25
PGH_2585,Pittsburgh,12,111.688,35,272.25
PGH_2586,Pittsburgh,9,249.688,34,654.938
PGH_2587,Pittsburgh,8,231.375,32,611.562
PGH_2588,Pittsburgh,3,36.375,31,296.5
PGH_2589,Pittsburgh,8,231.375,30,565.938
PGH_2590,Pittsburgh,12,111.688,35,272.25
PGH_2591,Pittsburgh,11,322.812,58,750.438
PGH_2592,Pittsburgh,4,69.812,31,396.625
PGH_2593,Pittsburgh,11,322.812,52,739.75
PGH_2594,Pittsburgh,11,322.812,53,741.312
PGH_2595,Pittsburgh,8,231.375,30,565.938
PGH_2596,Pittsburgh,3,36.375,32,298.875
PGH_2597,Pittsburgh,11,322.812,58,740.312
PGH_2598,Pittsburgh,11,322.812,56,749.0
PGH_2599,Pittsburgh,10,305.688,38,667.438
PGH_2600,Pittsburgh,3,36.375,34,334.75
PGH_2601,Pittsburgh,4,49.125,34,309.812
PGH_2602,Pittsburgh,9,249.688,33,614.562
PGH_2603,Pittsburgh,8,231.375,29,564.75
PGH_2604,Pittsburgh,6,113.188,30,581.0
PGH_2605,Pittsburgh,3,36.375,33,301.625
PGH_2606,Pittsburgh,3,36.375,34,409.938
PGH_2607,Pittsburgh,4,54.5,33,401.75
PGH_2608,Pittsburgh,3,36.375,34,334.75
PGH_2609,Pittsburgh,4,49.125,34,309.812
PGH_2610,Pittsburgh,3,36.375,35,357.75
PGH_2611,Pittsburgh,3,36.375,33,310.312
PGH_2612,Pittsburgh,3,36.375,36,399.312
PGH_2613,Pittsburgh,8,196.0,30,588.25
PGH_2614,Pittsburgh,3,36.375,33,310.312
PGH_2615,Pittsburgh,6,113.188,31,602.25
PGH_2616,Pittsburgh,6,113.188,31,602.25
PGH_2617,Pittsburgh,10,315.625,45,662.812
PGH_2618,Pittsburgh,10,315.625,44,659.312
PGH_2619,Pittsburgh,9,275.562,31,612.188
PGH_2620,Pittsburgh,9,266.375,29,581.0
PGH_2621,Pittsburgh,9,240.188,30,588.25
PGH_2622,Pittsburgh,9,240.188,30,588.25
PGH_2623,Pittsburgh,9,240.188,30,588.25
PGH_2624,Pittsburgh,9,240.188,30,588.25
PGH_2625,Pittsburgh,10,315.625,45,660.812
PGH_2626,Pittsburgh,10,284.5,29,581.0
PGH_2627,Pittsburgh,3,36.375,36,323.625
PGH_2628,Pittsburgh,10,315.625,45,670.438
PGH_2629,Pittsburgh,10,315.625,45,670.438
PGH_2630,Pittsburgh,12,91.5,34,269.688
PGH_2631,Pittsburgh,10,292.625,30,584.062
PGH_2632,Pittsburgh,12,91.5,35,277.25
PGH_2633,Pittsburgh,3,36.375,36,323.625
PGH_2634,Pittsburgh,12,91.5,34,269.688
PGH_2635,Pittsburgh,9,298.5,47,665.375
PGH_2636,Pittsburgh,12,91.5,34,264.625
PGH_2637,Pittsburgh,9,298.5,47,665.375
PGH_2638,Pittsburgh,10,315.625,47,673.438
PGH_2639,Pittsburgh,3,36.375,36,323.625
PGH_2640,Pittsburgh,7,66.875,37,331.812
PGH_2641,Pittsburgh,7,66.875,37,331.812
PGH_2642,Pittsburgh,7,66.875,37,331.812
PGH_2643,Pittsburgh,10,300.0,42,657.438
PGH_2644,Pittsburgh,7,66.875,37,331.812
PGH_2645,Pittsburgh,11,349.875,43,649.0
PGH_2646,Pittsburgh,10,300.0,42,657.438
PGH_2647,Pittsburgh,12,331.938,35,617.75
PGH_2648,Pittsburgh,11,349.875,45,661.625
PGH_2649,Pittsburgh,5,71.625,32,519.312
PGH_2650,Pittsburgh,10,300.0,42,657.438
PGH_2651,Pittsburgh,12,331.938,35,617.75
PGH_2652,Pittsburgh,5,71.625,32,519.312
PGH_2653,Pittsburgh,12,374.312,44,660.125
PGH_2654,Pittsburgh,10,300.0,40,609.625
PGH_2655,Pittsburgh,10,300.0,42,657.438
PGH_2656,Pittsburgh,12,331.938,41,633.062
PGH_2657,Pittsburgh,12,331.938,37,622.625
PGH_2658,Pittsburgh,11,287.625,36,619.562
PGH_2659,Pittsburgh,12,331.938,41,633.062
PGH_2660,Pittsburgh,12,340.062,40,609.625
PGH_2661,Pittsburgh,12,331.938,41,633.062
PGH_2662,Pittsburgh,12,331.938,41,633.062
PGH_2663,Pittsburgh,12,331.938,41,633.062
PGH_2664,Pittsburgh,5,71.562,35,418.125
PGH_2665,Pittsburgh,12,331.938,41,633.062
PGH_2666,Pittsburgh,6,79.125,35,418.125
PGH_2667,Pittsburgh,6,79.125,36,426.312
PGH_2668,Pittsburgh,12,340.062,43,615.688
PGH_2669,Pittsburgh,10,130.062,36,526.438
PGH_2670,Pittsburgh,6,79.125,36,421.062
PGH_2671,Pittsburgh,12,331.938,41,633.062
PGH_2672,Pittsburgh,7,97.25,37,432.188
PGH_2673,Pittsburgh,13,345.188,43,637.562
PGH_2674,Pittsburgh,7,66.875,39,337.125
PGH_2675,Pittsburgh,12,331.938,42,636.0
PGH_2676,Pittsburgh,11,323.0,45,621.812
PGH_2677,Pittsburgh,9,111.188,38,435.062
PGH_2678,Pittsburgh,7,66.875,40,339.688
PGH_2679,Pittsburgh,12,83.188,32,255.0
PGH_2680,Pittsburgh,8,104.812,37,432.188
PGH_2681,Pittsburgh,8,74.5,41,342.375
PGH_2682,Pittsburgh,12,83.188,33,261.375
PGH_2683,Pittsburgh,6,79.125,38,432.0
PGH_2684,Pittsburgh,9,111.188,38,435.062
PGH_2685,Pittsburgh,6,79.125,38,434.938
PGH_2686,Pittsburgh,12,241.062,36,619.375
PGH_2687,Pittsburgh,12,83.188,33,256.25
PGH_2688,Pittsburgh,6,79.125,38,432.0
PGH_2689,Pittsburgh,12,83.188,34,265.75
PGH_2690,Pittsburgh,12,241.062,37,625.75
PGH_2691,Pittsburgh,12,241.062,37,622.438
PGH_2692,Pittsburgh,11,323.0,46,623.312
PGH_2693,Pittsburgh,12,83.188,34,259.438
PGH_2694,Pittsburgh,12,241.062,36,619.375
PGH_2695,Pittsburgh,12,241.062,36,619.375
PGH_2696,Pittsburgh,10,88.438,41,384.688
PGH_2697,Pittsburgh,12,241.062,36,622.688
PGH_2698,Pittsburgh,9,80.875,42,345.125
PGH_2699,Pittsburgh,10,88.438,42,387.438
PGH_2700,Pittsburgh,10,88.438,41,364.438
PGH_2701,Pittsburgh,10,304.875,50,675.875
PGH_2702,Pittsburgh,10,88.438,42,387.438
PGH_2703,Pittsburgh,16,235.812,33,522.188
PGH_2704,Pittsburgh,16,235.812,33,522.188
PGH_2705,Pittsburgh,15,191.625,33,522.188
PGH_2706,Pittsburgh,10,88.438,42,387.438
PGH_2707,Pittsburgh,10,88.438,44,356.0
PGH_2708,Pittsburgh,11,323.0,51,637.25
PGH_2709,Pittsburgh,10,304.875,52,680.438
PGH_2710,Pittsburgh,15,159.875,39,446.5
PGH_2711,Pittsburgh,13,147.625,39,446.5
PGH_2712,Pittsburgh,6,57.938,43,380.625
PGH_2713,Pittsburgh,10,88.438,43,390.125
PGH_2714,Pittsburgh,16,235.812,33,522.188
PGH_2715,Pittsburgh,9,85.875,44,393.062
PGH_2716,Pittsburgh,11,112.625,43,468.0
PGH_2717,Pittsburgh,7,70.688,43,380.438
PGH_2718,Pittsburgh,10,107.062,41,415.312
PGH_2719,Pittsburgh,15,191.625,33,522.188
PGH_2720,Pittsburgh,10,304.875,54,643.375
PGH_2721,Pittsburgh,15,159.875,40,487.75
PGH_2722,Pittsburgh,15,159.875,40,487.75
PGH_2723,Pittsburgh,15,159.875,40,487.75
PGH_2724,Pittsburgh,10,88.438,44,356.0
PGH_2725,Pittsburgh,15,159.875,40,487.75
PGH_2726,Pittsburgh,14,158.688,39,446.5
PGH_2727,Pittsburgh,15,159.875,39,475.125
PGH_2728,Pittsburgh,11,112.625,44,470.75
PGH_2729,Pittsburgh,10,88.438,44,393.062
PGH_2730,Pittsburgh,9,85.875,43,380.438
PGH_2731,Pittsburgh,10,88.438,44,393.062
PGH_2732,Pittsburgh,7,70.688,44,383.312
PGH_2733,Pittsburgh,7,64.312,43,370.562
PGH_2734,Pittsburgh,10,88.438,43,380.438
PGH_2735,Pittsburgh,15,159.875,39,475.125
PGH_2736,Pittsburgh,7,64.312,44,381.688
PGH_2737,Pittsburgh,8,71.875,44,381.688
PGH_2738,Pittsburgh,10,88.438,44,383.312
PGH_2739,Pittsburgh,9,280.5,55,696.188
PGH_2740,Pittsburgh,16,162.625,39,475.125
PGH_2741,Pittsburgh,9,85.875,44,383.312
PGH_2742,Pittsburgh,8,73.25,43,370.562
PGH_2743,Pittsburgh,10,88.438,47,396.625
PGH_2744,Pittsburgh,13,130.25,44,431.875
PGH_2745,Pittsburgh,12,118.312,46,437.0
PGH_2746,Pittsburgh,18,246.125,39,542.562
PGH_2747,Pittsburgh,9,244.875,59,703.75
PGH_2748,Pittsburgh,9,244.875,59,703.75
PGH_2749,Pittsburgh,18,246.125,42,561.188
PGH_2750,Pittsburgh,10,88.438,47,396.625
PGH_2751,Pittsburgh,18,246.125,42,560.812
PGH_2752,Pittsburgh,13,130.25,44,431.875
PGH_2753,Pittsburgh,10,88.438,47,396.625
PGH_2754,Pittsburgh,12,104.812,45,350.0
PGH_2755,Pittsburgh,10,88.438,46,383.875
PGH_2756,Pittsburgh,14,133.0,44,431.875
PGH_2757,Pittsburgh,8,261.812,57,667.438
PGH_2758,Pittsburgh,14,133.0,44,431.875
PGH_2759,Pittsburgh,12,254.125,60,673.562
PGH_2760,Pittsburgh,11,96.625,47,392.062
PGH_2761,Pittsburgh,12,104.812,47,392.062
PGH_2762,Pittsburgh,13,277.188,59,670.438
PGH_2763,Pittsburgh,12,104.812,46,374.938
PGH_2764,Pittsburgh,13,215.625,62,678.188
PGH_2765,Pittsburgh,13,215.625,62,678.188
PGH_2766,Pittsburgh,12,104.812,46,374.938
PGH_2767,Pittsburgh,11,232.625,64,694.5
PGH_2768,Pittsburgh,12,104.812,46,374.938
PGH_2769,Pittsburgh,12,104.812,44,327.5
PGH_2770,Pittsburgh,11,85.875,46,437.0
PGH_2771,Pittsburgh,11,85.875,46,437.0
PGH_2772,Pittsburgh,13,235.625,65,688.375
PGH_2773,Pittsburgh,13,235.625,64,685.688
PGH_2774,Pittsburgh,20,259.938,52,622.812
PGH_2775,Pittsburgh,19,248.812,51,619.688
PGH_2776,Pittsburgh,12,194.062,64,685.312
PGH_2777,Pittsburgh,16,246.0,58,690.625
PGH_2778,Pittsburgh,18,258.062,61,685.312
PGH_2779,Pittsburgh,11,149.75,68,711.875
PGH_2780,Pittsburgh,11,149.75,67,710.375
PGH_2781,Pittsburgh,7,12.438,47,145.125
PGH_2782,Pittsburgh,7,12.438,44,119.25
PGH_2783,Pittsburgh,13,91.625,61,247.938
PGH_2784,Pittsburgh,17,55.75,50,191.312
PGH_2785,Pittsburgh,17,55.75,50,191.312
PGH_2786,Pittsburgh,13,21.688,46,217.125
PGH_2787,Pittsburgh,12,20.25,46,228.562
PGH_2788,Pittsburgh,18,55.688,54,214.062
PGH_2789,Pittsburgh,18,55.688,56,223.625
PGH_2790,Pittsburgh,16,18.25,51,216.125
PGH_2791,Pittsburgh,17,20.188,54,219.062
PGH_2792,Pittsburgh,17,20.188,52,213.0
PGH_2793,Pittsburgh,15,41.438,54,305.0
PGH_2794,Pittsburgh,13,13.438,46,182.188
PGH_2795,Pittsburgh,14,39.125,55,306.375
PGH_2796,Pittsburgh,13,13.438,46,182.188
PGH_2797,Pittsburgh,13,13.438,46,182.188
PGH_2798,Pittsburgh,15,41.438,54,304.938
PGH_2799,Pittsburgh,16,59.0,54,304.938
PGH_2800,Pittsburgh,4,9.0,26,105.25
PGH_2801,Pittsburgh,4,9.0,26,105.25
PGH_2802,Pittsburgh,4,9.0,24,99.938
PGH_2803,Pittsburgh,6,13.5,25,101.125
PGH_2804,Pittsburgh,7,15.688,27,122.625
PGH_2805,Pittsburgh,8,18.0,27,122.625
PGH_2806,Pittsburgh,14,33.062,55,311.812
PGH_2807,Pittsburgh,6,13.5,29,148.0
PGH_2808,Pittsburgh,7,15.688,29,148.0
PGH_2809,Pittsburgh,6,13.5,29,148.0
PGH_2810,Pittsburgh,13,23.188,54,311.25
PGH_2811,Pittsburgh,23,134.5,67,299.875
PGH_2812,Pittsburgh,23,135.375,66,297.562
PGH_2813,Pittsburgh,23,135.375,66,297.562
PGH_2814,Pittsburgh,22,134.0,66,297.938
PGH_2815,Pittsburgh,23,135.375,66,297.5
PGH_2816,Pittsburgh,23,141.75,64,264.312
PGH_2817,Pittsburgh,23,141.75,65,287.688
PGH_2818,Pittsburgh,23,141.75,64,266.875
PGH_2819,Pittsburgh,6,75.938,25,166.5
PGH_2820,Pittsburgh,7,88.688,23,162.5
PGH_2821,Pittsburgh,7,88.688,24,175.125
PGH_2822,Pittsburgh,7,88.688,26,192.438
PGH_2823,Pittsburgh,20,109.062,67,275.188
PGH_2824,Pittsburgh,6,75.875,58,311.188
PGH_2825,Pittsburgh,20,112.75,70,292.688
PGH_2826,Pittsburgh,20,119.375,66,285.688
PGH_2827,Pittsburgh,21,120.812,65,285.188
PGH_2828,Pittsburgh,8,80.562,62,318.25
PGH_2829,Pittsburgh,21,131.5,68,292.25
PGH_2830,Pittsburgh,6,75.875,61,318.875
PGH_2831,Pittsburgh,7,88.688,28,197.562
PGH_2832,Pittsburgh,7,77.312,63,324.812
PGH_2833,Pittsburgh,21,120.812,66,287.75
PGH_2834,Pittsburgh,21,120.812,66,287.75
PGH_2835,Pittsburgh,20,104.125,69,303.375
PGH_2836,Pittsburgh,20,104.125,68,289.812
PGH_2837,Pittsburgh,20,109.062,68,277.75
PGH_2838,Pittsburgh,21,106.312,65,270.375
PGH_2839,Pittsburgh,7,88.688,29,200.125
PGH_2840,Pittsburgh,7,88.688,33,210.375
PGH_2841,Pittsburgh,7,88.688,31,205.25
PGH_2842,Pittsburgh,7,88.688,35,215.5
PGH_2843,Pittsburgh,7,88.688,37,220.625
PGH_2844,Pittsburgh,7,88.688,37,220.625
PGH_2845,Pittsburgh,7,88.688,38,223.188
PGH_2846,Pittsburgh,7,88.688,36,218.812
PGH_2847,Pittsburgh,7,88.688,38,223.188
PGH_2848,Pittsburgh,7,88.688,34,216.438
PGH_2849,Pittsburgh,6,76.0,31,209.625
PGH_2850,Pittsburgh,7,88.75,28,215.938
PGH_2851,Pittsburgh,7,88.75,29,217.688
PGH_2852,Pittsburgh,7,88.75,29,217.688
PGH_2853,Pittsburgh,7,88.75,29,217.688
PGH_2854,Pittsburgh,7,88.75,29,217.688
PGH_2855,Pittsburgh,12,111.688,34,260.812
PGH_2856,Pittsburgh,22,50.625,58,236.375
PGH_2857,Pittsburgh,22,50.625,58,222.188
PGH_2858,Pittsburgh,22,50.125,56,216.312
PGH_2859,Pittsburgh,21,48.75,57,220.25
PGH_2860,Pittsburgh,22,52.438,53,180.812
PGH_2861,Pittsburgh,22,52.438,53,180.812
PGH_2862,Pittsburgh,22,52.438,52,174.438
PGH_2863,Pittsburgh,23,52.812,51,186.312
PGH_2864,Pittsburgh,22,52.438,52,174.438
PGH_2865,Pittsburgh,23,52.812,52,196.312
PGH_2866,Pittsburgh,22,52.438,53,180.812
PGH_2867,Pittsburgh,22,52.438,53,180.812
PGH_2868,Pittsburgh,16,36.875,58,239.438
PGH_2869,Pittsburgh,16,36.875,59,252.125
PGH_2870,Pittsburgh,23,52.812,52,196.312
PGH_2871,Pittsburgh,22,50.938,57,227.875
PGH_2872,Pittsburgh,14,31.25,59,287.812
PGH_2873,Pittsburgh,17,40.875,54,213.5
PGH_2874,Pittsburgh,17,40.875,54,213.5
PGH_2875,Pittsburgh,16,36.875,57,229.875
PGH_2876,Pittsburgh,14,31.25,60,297.875
PGH_2877,Pittsburgh,16,36.875,58,231.75
PGH_2878,Pittsburgh,14,31.25,60,297.875
PGH_2879,Pittsburgh,14,31.25,60,297.875
PGH_2880,Pittsburgh,13,29.875,59,285.312
PGH_2881,Pittsburgh,10,25.625,61,321.75
PGH_2882,Pittsburgh,10,25.625,62,335.062
PGH_2883,Pittsburgh,12,30.75,54,297.188
PGH_2884,Pittsburgh,12,30.75,55,301.188
PGH_2885,Pittsburgh,10,25.625,56,303.062
PGH_2886,Pittsburgh,11,28.188,53,295.312
PGH_2887,Pittsburgh,10,25.625,56,303.062
PGH_2888,Pittsburgh,12,42.0,51,292.062
PGH_2889,Pittsburgh,14,58.375,48,282.688
PGH_2890,Pittsburgh,14,58.375,48,282.688
PGH_2891,Pittsburgh,14,58.375,48,282.688
PGH_2892,Pittsburgh,15,72.188,45,259.812
PGH_2893,Pittsburgh,14,69.625,50,277.688
PGH_2894,Pittsburgh,12,33.375,44,113.75
PGH_2895,Pittsburgh,12,33.375,39,97.875
PGH_2896,Pittsburgh,12,33.375,42,108.938
PGH_2897,Pittsburgh,13,34.188,44,113.25
PGH_2898,Pittsburgh,0,0.0,1,0.5
PGH_2899,Pittsburgh,13,34.188,43,109.125
PGH_2900,Pittsburgh,13,38.938,29,66.938
PGH_2901,Pittsburgh,0,0.0,1,0.5
PGH_2902,Pittsburgh,0,0.0,5,3.125
PGH_2903,Pittsburgh,14,39.688,29,66.938
PGH_2904,Pittsburgh,14,39.688,29,66.938
PGH_2905,Pittsburgh,14,39.688,29,66.938
PGH_2906,Pittsburgh,15,40.5,29,66.938
PGH_2907,Pittsburgh,3,11.062,27,62.188
PGH_2908,Pittsburgh,3,11.062,27,62.188
PGH_2909,Pittsburgh,15,40.5,30,70.062
PGH_2910,Pittsburgh,15,40.5,31,71.062
PGH_2911,Pittsburgh,15,40.5,31,71.062
PGH_2912,Pittsburgh,15,40.5,30,70.062
PGH_2913,Pittsburgh,15,40.5,31,71.062
PGH_2914,Pittsburgh,16,41.25,35,86.438
PGH_2915,Pittsburgh,17,42.062,35,85.875
PGH_2916,Pittsburgh,17,42.062,37,93.562
PGH_2917,Pittsburgh,17,42.062,37,93.562
PGH_2918,Pittsburgh,11,31.062,30,69.438
PGH_2919,Pittsburgh,17,42.062,37,92.812
PGH_2920,Pittsburgh,3,9.5,27,64.0
PGH_2921,Pittsburgh,17,42.062,38,93.625
PGH_2922,Pittsburgh,0,0.0,27,64.0
PGH_2923,Pittsburgh,11,31.062,29,65.562
PGH_2924,Pittsburgh,13,32.625,30,68.938
PGH_2925,Pittsburgh,13,32.625,30,68.938
PGH_2926,Pittsburgh,0,0.0,27,64.0
PGH_2927,Pittsburgh,13,32.625,29,65.562
PGH_2928,Pittsburgh,13,32.625,29,65.562
PGH_2929,Pittsburgh,18,41.25,36,88.562
PGH_2930,Pittsburgh,0,0.0,7,19.375
PGH_2931,Pittsburgh,18,41.25,38,95.625
PGH_2932,Pittsburgh,18,41.25,35,86.938
PGH_2933,Pittsburgh,18,41.25,36,90.75
PGH_2934,Pittsburgh,19,42.062,38,95.625
PGH_2935,Pittsburgh,19,42.062,40,107.5
PGH_2936,Pittsburgh,19,42.062,36,90.75
PGH_2937,Pittsburgh,19,42.062,39,103.688
PGH_2938,Pittsburgh,19,42.062,37,93.875
PGH_2939,Pittsburgh,11,29.5,36,92.5
PGH_2940,Pittsburgh,19,42.062,39,103.688
PGH_2941,Pittsburgh,19,42.062,39,103.688
PGH_2942,Pittsburgh,19,42.062,39,103.688
PGH_2943,Pittsburgh,19,42.062,36,90.062
PGH_2944,Pittsburgh,19,42.062,39,105.812
PGH_2945,Pittsburgh,18,38.875,41,115.375
PGH_2946,Pittsburgh,19,42.062,36,90.062
PGH_2948,Pittsburgh,18,38.875,41,115.375
PGH_2950,Pittsburgh,19,42.062,41,115.375
PGH_2951,Pittsburgh,16,35.75,36,92.5
PGH_2952,Pittsburgh,19,42.062,41,115.375
PGH_2954,Pittsburgh,16,38.125,36,92.5
PGH_2955,Pittsburgh,19,40.438,36,92.5
PGH_2956,Pittsburgh,19,40.438,36,92.5
PGH_2957,Pittsburgh,19,40.438,36,92.5
PGH_2958,Pittsburgh,19,40.438,36,92.5
PGH_2959,Pittsburgh,19,40.438,36,92.5
PGH_2960,Pittsburgh,19,40.438,36,92.5
PGH_2961,Pittsburgh,21,42.0,38,100.438
PGH_2962,Pittsburgh,21,42.0,38,100.438
PGH_2963,Pittsburgh,21,42.0,38,100.438
PGH_2964,Pittsburgh,21,42.0,38,100.438
PGH_2965,Pittsburgh,21,42.0,48,154.5
PGH_2966,Pittsburgh,21,42.0,48,154.5
PGH_2967,Pittsburgh,21,42.0,47,150.625
PGH_2968,Pittsburgh,21,42.0,48,154.5
PGH_2969,Pittsburgh,21,42.0,49,158.312
PGH_2970,Pittsburgh,21,42.0,50,161.562
PGH_2971,Pittsburgh,21,42.0,52,172.688
PGH_2972,Pittsburgh,21,42.0,53,176.625
PGH_2973,Pittsburgh,21,42.0,52,172.75
PGH_2974,Pittsburgh,21,42.0,53,176.625
PGH_2975,Pittsburgh,9,22.562,25,65.875
PGH_2976,Pittsburgh,9,22.562,25,65.875
PGH_2977,Pittsburgh,12,28.25,36,92.562
PGH_2978,Pittsburgh,20,38.125,53,176.625
PGH_2979,Pittsburgh,9,22.562,26,67.75
PGH_2980,Pittsburgh,15,33.0,39,104.438
PGH_2981,Pittsburgh,11,27.5,37,96.562
PGH_2982,Pittsburgh,17,34.562,40,111.688
PGH_2983,Pittsburgh,16,33.75,40,111.688
PGH_2984,Pittsburgh,2,1.0,12,35.75
PGH_2985,Pittsburgh,22,41.188,43,126.125
PGH_2986,Pittsburgh,3,7.375,12,35.75
PGH_2987,Pittsburgh,23,41.938,43,126.125
PGH_2988,Pittsburgh,22,40.5,43,126.125
PGH_2989,Pittsburgh,23,44.375,44,130.062
PGH_2990,Pittsburgh,24,45.125,45,138.125
PGH_2991,Pittsburgh,24,45.125,46,146.0
PGH_2992,Pittsburgh,24,45.125,45,138.125
PGH_2993,Pittsburgh,25,49.062,47,153.25
PGH_2994,Pittsburgh,24,45.188,49,160.438
PGH_2995,Pittsburgh,24,45.188,49,160.438
PGH_2996,Pittsburgh,25,49.188,49,160.438
PGH_2997,Pittsburgh,25,49.188,49,160.438
PGH_2998,Pittsburgh,0,0.0,10,28.875
PGH_2999,Pittsburgh,0,0.0,10,28.875
PGH_3000,Pittsburgh,23,58.312,44,130.062
PGH_3001,Pittsburgh,23,58.312,45,133.312
PGH_3002,Pittsburgh,23,58.312,45,133.312
PGH_3003,Pittsburgh,0,0.0,10,28.875
PGH_3004,Pittsburgh,23,58.312,45,133.312
PGH_3005,Pittsburgh,23,58.312,45,133.312
PGH_3006,Pittsburgh,22,49.688,50,167.688
PGH_3007,Pittsburgh,22,49.688,52,174.25
PGH_3008,Pittsburgh,23,58.312,46,140.562
PGH_3009,Pittsburgh,22,52.0,53,177.562
PGH_3010,Pittsburgh,22,52.0,54,180.875
PGH_3011,Pittsburgh,22,52.0,54,180.875
PGH_3012,Pittsburgh,9,33.688,33,107.188
PGH_3013,Pittsburgh,22,52.0,54,180.875
PGH_3014,Pittsburgh,9,33.688,31,96.188
PGH_3015,Pittsburgh,7,26.875,26,70.438
PGH_3016,Pittsburgh,6,26.375,26,76.5
PGH_3017,Pittsburgh,6,26.375,26,76.5
PGH_3018,Pittsburgh,6,26.375,28,84.5
PGH_3019,Pittsburgh,6,26.375,26,76.5
PGH_3020,Pittsburgh,6,26.375,28,84.5
PGH_3021,Pittsburgh,2,9.438,24,65.188
PGH_3022,Pittsburgh,20,71.562,63,262.5
PGH_3023,Pittsburgh,21,75.688,67,282.5
PGH_3024,Pittsburgh,20,71.75,66,279.938
PGH_3025,Pittsburgh,20,72.562,67,282.5
PGH_3026,Pittsburgh,14,60.188,61,286.312
PGH_3027,Pittsburgh,13,57.625,61,286.312
PGH_3028,Pittsburgh,14,60.188,61,286.312
PGH_3029,Pittsburgh,14,62.812,60,285.562
PGH_3030,Pittsburgh,12,57.0,53,243.0
PGH_3031,Pittsburgh,12,57.0,55,252.562
PGH_3032,Pittsburgh,12,57.0,55,252.438
PGH_3033,Pittsburgh,13,34.188,45,117.125
PGH_3034,Pittsburgh,10,23.125,46,135.312
PGH_3035,Pittsburgh,12,30.812,46,135.312
