point_id,blockgroup_geoid,tract_geoid,NatWalkInd,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,D1A,D1B,D2B_E8MIX,D3A,D3B,D3APO,D4A,D4C,D4D
PGH_2509,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2510,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2511,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2512,420039805001,42003980500,9.666666666666666,4.0,2.0,13.0,13.0,0.15063838034952456,0.15063838034952456,0.14038129117472825,22.39015473035889,84.66509455686099,18.152511813997695,878.43,34.33,55.1664109958
PGH_2513,420030405002,42003040500,18.166666666666668,18.0,15.0,20.0,18.0,15.732635031992181,35.03900178143429,0.8110214717471276,34.60669727418418,245.36395656200204,22.751939362251676,262.86,62.33,790.894937814
PGH_2514,420030405002,42003040500,18.166666666666668,18.0,15.0,20.0,18.0,15.732635031992181,35.03900178143429,0.8110214717471276,34.60669727418418,245.36395656200204,22.751939362251676,262.86,62.33,790.894937814
PGH_2515,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2516,420030405002,42003040500,18.166666666666668,18.0,15.0,20.0,18.0,15.732635031992181,35.03900178143429,0.8110214717471276,34.60669727418418,245.36395656200204,22.751939362251676,262.86,62.33,790.894937814
PGH_2517,420039805001,42003980500,9.666666666666666,4.0,2.0,13.0,13.0,0.15063838034952456,0.15063838034952456,0.14038129117472825,22.39015473035889,84.66509455686099,18.152511813997695,878.43,34.33,55.1664109958
PGH_2518,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2519,420030405002,42003040500,18.166666666666668,18.0,15.0,20.0,18.0,15.732635031992181,35.03900178143429,0.8110214717471276,34.60669727418418,245.36395656200204,22.751939362251676,262.86,62.33,790.894937814
PGH_2520,420030406001,42003040600,15.0,3.0,13.0,20.0,17.0,20.105348353160817,38.94378434434164,0.8318053381424975,31.537169729843853,245.72881160672932,21.29517369359109,324.55,29.67,303.668367711
PGH_2521,420039805001,42003980500,9.666666666666666,4.0,2.0,13.0,13.0,0.15063838034952456,0.15063838034952456,0.14038129117472825,22.39015473035889,84.66509455686099,18.152511813997695,878.43,34.33,55.1664109958
PGH_2522,420030405002,42003040500,18.166666666666668,18.0,15.0,20.0,18.0,15.732635031992181,35.03900178143429,0.8110214717471276,34.60669727418418,245.36395656200204,22.751939362251676,262.86,62.33,790.894937814
PGH_2523,420039805001,42003980500,9.666666666666666,4.0,2.0,13.0,13.0,0.15063838034952456,0.15063838034952456,0.14038129117472825,22.39015473035889,84.66509455686099,18.152511813997695,878.43,34.33,55.1664109958
PGH_2524,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2525,420039805001,42003980500,9.666666666666666,4.0,2.0,13.0,13.0,0.15063838034952456,0.15063838034952456,0.14038129117472825,22.39015473035889,84.66509455686099,18.152511813997695,878.43,34.33,55.1664109958
PGH_2526,420030406001,42003040600,15.0,3.0,13.0,20.0,17.0,20.105348353160817,38.94378434434164,0.8318053381424975,31.537169729843853,245.72881160672932,21.29517369359109,324.55,29.67,303.668367711
PGH_2527,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2528,420039805001,42003980500,9.666666666666666,4.0,2.0,13.0,13.0,0.15063838034952456,0.15063838034952456,0.14038129117472825,22.39015473035889,84.66509455686099,18.152511813997695,878.43,34.33,55.1664109958
PGH_2529,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2530,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2531,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2532,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2533,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2534,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2535,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2536,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2537,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2538,420039805001,42003980500,9.666666666666666,4.0,2.0,13.0,13.0,0.15063838034952456,0.15063838034952456,0.14038129117472825,22.39015473035889,84.66509455686099,18.152511813997695,878.43,34.33,55.1664109958
PGH_2539,420030405002,42003040500,18.166666666666668,18.0,15.0,20.0,18.0,15.732635031992181,35.03900178143429,0.8110214717471276,34.60669727418418,245.36395656200204,22.751939362251676,262.86,62.33,790.894937814
PGH_2540,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2541,420039805001,42003980500,9.666666666666666,4.0,2.0,13.0,13.0,0.15063838034952456,0.15063838034952456,0.14038129117472825,22.39015473035889,84.66509455686099,18.152511813997695,878.43,34.33,55.1664109958
PGH_2542,420039805001,42003980500,9.666666666666666,4.0,2.0,13.0,13.0,0.15063838034952456,0.15063838034952456,0.14038129117472825,22.39015473035889,84.66509455686099,18.152511813997695,878.43,34.33,55.1664109958
PGH_2543,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2544,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2545,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2546,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2547,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2548,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2549,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2550,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2551,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2552,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2553,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2554,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2555,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2556,420039805001,42003980500,9.666666666666666,4.0,2.0,13.0,13.0,0.15063838034952456,0.15063838034952456,0.14038129117472825,22.39015473035889,84.66509455686099,18.152511813997695,878.43,34.33,55.1664109958
PGH_2557,420039805001,42003980500,9.666666666666666,4.0,2.0,13.0,13.0,0.15063838034952456,0.15063838034952456,0.14038129117472825,22.39015473035889,84.66509455686099,18.152511813997695,878.43,34.33,55.1664109958
PGH_2558,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2559,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2560,420039805001,42003980500,9.666666666666666,4.0,2.0,13.0,13.0,0.15063838034952456,0.15063838034952456,0.14038129117472825,22.39015473035889,84.66509455686099,18.152511813997695,878.43,34.33,55.1664109958
PGH_2561,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2562,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2563,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2564,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2565,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2566,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2567,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2568,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2569,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2570,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2571,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2572,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2573,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2574,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2575,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2576,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2577,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2578,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2579,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2580,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2581,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2582,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2583,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2584,420031401002,42003140100,15.166666666666668,8.0,17.0,14.0,19.0,3.975025975323913,16.767519436707893,0.7798510925867842,18.08819491595749,99.69832566933772,17.321543015085144,191.78,28.67,136.066596703
PGH_2585,420031401001,42003140100,12.333333333333332,4.0,8.0,16.0,15.0,3.8704236101973644,9.092717667975625,0.6480564276682667,24.078828687809757,128.4462112934398,24.078828687809757,540.47,34.33,203.439835465
PGH_2586,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2587,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2588,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2589,420039822001,42003982200,14.5,3.0,6.0,20.0,19.0,0.2614712627303821,41.64606077764259,0.445852290207149,30.524183926190666,264.73492871691536,24.575161943466544,211.9,67.33,344.863265691
PGH_2590,420031401001,42003140100,12.333333333333332,4.0,8.0,16.0,15.0,3.8704236101973644,9.092717667975625,0.6480564276682667,24.078828687809757,128.4462112934398,24.078828687809757,540.47,34.33,203.439835465
PGH_2591,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2592,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2593,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2594,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2595,420039822001,42003982200,14.5,3.0,6.0,20.0,19.0,0.2614712627303821,41.64606077764259,0.445852290207149,30.524183926190666,264.73492871691536,24.575161943466544,211.9,67.33,344.863265691
PGH_2596,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2597,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2598,420039822001,42003982200,14.5,3.0,6.0,20.0,19.0,0.2614712627303821,41.64606077764259,0.445852290207149,30.524183926190666,264.73492871691536,24.575161943466544,211.9,67.33,344.863265691
PGH_2599,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2600,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2601,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2602,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2603,420039822001,42003982200,14.5,3.0,6.0,20.0,19.0,0.2614712627303821,41.64606077764259,0.445852290207149,30.524183926190666,264.73492871691536,24.575161943466544,211.9,67.33,344.863265691
PGH_2604,420039822001,42003982200,14.5,3.0,6.0,20.0,19.0,0.2614712627303821,41.64606077764259,0.445852290207149,30.524183926190666,264.73492871691536,24.575161943466544,211.9,67.33,344.863265691
PGH_2605,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2606,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2607,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2608,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2609,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2610,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2611,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2612,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2613,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2614,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2615,420039822001,42003982200,14.5,3.0,6.0,20.0,19.0,0.2614712627303821,41.64606077764259,0.445852290207149,30.524183926190666,264.73492871691536,24.575161943466544,211.9,67.33,344.863265691
PGH_2616,420039822001,42003982200,14.5,3.0,6.0,20.0,19.0,0.2614712627303821,41.64606077764259,0.445852290207149,30.524183926190666,264.73492871691536,24.575161943466544,211.9,67.33,344.863265691
PGH_2617,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2618,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2619,420039822001,42003982200,14.5,3.0,6.0,20.0,19.0,0.2614712627303821,41.64606077764259,0.445852290207149,30.524183926190666,264.73492871691536,24.575161943466544,211.9,67.33,344.863265691
PGH_2620,420039822001,42003982200,14.5,3.0,6.0,20.0,19.0,0.2614712627303821,41.64606077764259,0.445852290207149,30.524183926190666,264.73492871691536,24.575161943466544,211.9,67.33,344.863265691
PGH_2621,420039822001,42003982200,14.5,3.0,6.0,20.0,19.0,0.2614712627303821,41.64606077764259,0.445852290207149,30.524183926190666,264.73492871691536,24.575161943466544,211.9,67.33,344.863265691
PGH_2622,420039822001,42003982200,14.5,3.0,6.0,20.0,19.0,0.2614712627303821,41.64606077764259,0.445852290207149,30.524183926190666,264.73492871691536,24.575161943466544,211.9,67.33,344.863265691
PGH_2623,420039822001,42003982200,14.5,3.0,6.0,20.0,19.0,0.2614712627303821,41.64606077764259,0.445852290207149,30.524183926190666,264.73492871691536,24.575161943466544,211.9,67.33,344.863265691
PGH_2624,420039822001,42003982200,14.5,3.0,6.0,20.0,19.0,0.2614712627303821,41.64606077764259,0.445852290207149,30.524183926190666,264.73492871691536,24.575161943466544,211.9,67.33,344.863265691
PGH_2625,420039822001,42003982200,14.5,3.0,6.0,20.0,19.0,0.2614712627303821,41.64606077764259,0.445852290207149,30.524183926190666,264.73492871691536,24.575161943466544,211.9,67.33,344.863265691
PGH_2626,420039822001,42003982200,14.5,3.0,6.0,20.0,19.0,0.2614712627303821,41.64606077764259,0.445852290207149,30.524183926190666,264.73492871691536,24.575161943466544,211.9,67.33,344.863265691
PGH_2627,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2628,420039822001,42003982200,14.5,3.0,6.0,20.0,19.0,0.2614712627303821,41.64606077764259,0.445852290207149,30.524183926190666,264.73492871691536,24.575161943466544,211.9,67.33,344.863265691
PGH_2629,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2630,420031401002,42003140100,15.166666666666668,8.0,17.0,14.0,19.0,3.975025975323913,16.767519436707893,0.7798510925867842,18.08819491595749,99.69832566933772,17.321543015085144,191.78,28.67,136.066596703
PGH_2631,420039822001,42003982200,14.5,3.0,6.0,20.0,19.0,0.2614712627303821,41.64606077764259,0.445852290207149,30.524183926190666,264.73492871691536,24.575161943466544,211.9,67.33,344.863265691
PGH_2632,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2633,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2634,420031401001,42003140100,12.333333333333332,4.0,8.0,16.0,15.0,3.8704236101973644,9.092717667975625,0.6480564276682667,24.078828687809757,128.4462112934398,24.078828687809757,540.47,34.33,203.439835465
PGH_2635,420039822001,42003982200,14.5,3.0,6.0,20.0,19.0,0.2614712627303821,41.64606077764259,0.445852290207149,30.524183926190666,264.73492871691536,24.575161943466544,211.9,67.33,344.863265691
PGH_2636,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2637,420039822001,42003982200,14.5,3.0,6.0,20.0,19.0,0.2614712627303821,41.64606077764259,0.445852290207149,30.524183926190666,264.73492871691536,24.575161943466544,211.9,67.33,344.863265691
PGH_2638,420039822001,42003982200,14.5,3.0,6.0,20.0,19.0,0.2614712627303821,41.64606077764259,0.445852290207149,30.524183926190666,264.73492871691536,24.575161943466544,211.9,67.33,344.863265691
PGH_2639,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2640,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2641,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2642,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2643,420030405001,42003040500,17.5,18.0,13.0,19.0,18.0,10.6437945448946,31.591084697191608,0.6764301365090255,30.116980323556056,212.5390564916213,19.966401138052674,273.59,61.67,595.569048248
PGH_2644,420031401003,42003140100,13.5,3.0,2.0,20.0,18.0,0.0,4.163231758698507,0.2491333262895948,31.66889410679514,370.6249399116583,31.66889410679514,276.27,58.0,515.695387076
PGH_2645,420039822001,42003982200,14.5,3.0,6.0,20.0,19.0,0.2614712627303821,41.64606077764259,0.445852290207149,30.524183926190666,264.73492871691536,24.575161943466544,211.9,67.33,344.863265691
PGH_2646,420039822001,42003982200,14.5,3.0,6.0,20.0,19.0,0.2614712627303821,41.64606077764259,0.445852290207149,30.524183926190666,264.73492871691536,24.575161943466544,211.9,67.33,344.863265691
PGH_2647,420039822001,42003982200,14.5,3.0,6.0,20.0,19.0,0.2614712627303821,41.64606077764259,0.445852290207149,30.524183926190666,264.73492871691536,24.575161943466544,211.9,67.33,344.863265691
