point_id,tract_geoid,LPA_CrudePrev,LPA_Crude95CI,OBESITY_CrudePrev,OBESITY_Crude95CI,TotalPopulation
PGH_1401,42003140500,,,,,1988.0
PGH_1402,42003140500,,,,,1988.0
PGH_1403,42003140500,,,,,1988.0
PGH_1404,42003140500,,,,,1988.0
PGH_1405,42003140500,,,,,1988.0
PGH_1406,42003140500,,,,,1988.0
PGH_1407,42003140500,,,,,1988.0
PGH_1408,42003140500,,,,,1988.0
PGH_1409,42003140500,,,,,1988.0
PGH_1410,42003140500,,,,,1988.0
PGH_1411,42003140500,,,,,1988.0
PGH_1412,42003140500,,,,,1988.0
PGH_1413,42003140500,,,,,1988.0
PGH_1414,42003140500,,,,,1988.0
PGH_1415,42003140500,,,,,1988.0
PGH_1416,42003140500,,,,,1988.0
PGH_1417,42003140500,,,,,1988.0
PGH_1418,42003140500,,,,,1988.0
PGH_1419,42003140500,,,,,1988.0
PGH_1420,42003140500,,,,,1988.0
PGH_1421,42003140500,,,,,1988.0
PGH_1422,42003130300,,,,,
PGH_1423,42003130300,,,,,
PGH_1424,42003140500,,,,,1988.0
PGH_1425,42003140500,,,,,1988.0
PGH_1426,42003140500,,,,,1988.0
PGH_1427,42003140500,,,,,1988.0
PGH_1428,42003140500,,,,,1988.0
PGH_1429,42003140500,,,,,1988.0
PGH_1430,42003140500,,,,,1988.0
PGH_1431,42003140500,,,,,1988.0
PGH_1432,42003140500,,,,,1988.0
PGH_1433,42003140500,,,,,1988.0
PGH_1434,42003140500,,,,,1988.0
PGH_1435,42003140500,,,,,1988.0
PGH_1436,42003140500,,,,,1988.0
PGH_1437,42003140500,,,,,1988.0
PGH_1438,42003140500,,,,,1988.0
PGH_1439,42003140500,,,,,1988.0
PGH_1440,42003140500,,,,,1988.0
PGH_1441,42003140500,,,,,1988.0
PGH_1442,42003140500,,,,,1988.0
PGH_1443,42003140500,,,,,1988.0
PGH_1444,42003140500,,,,,1988.0
PGH_1445,42003140500,,,,,1988.0
PGH_1446,42003140500,,,,,1988.0
PGH_1447,42003140500,,,,,1988.0
PGH_1448,42003140400,,,,,2312.0
PGH_1449,42003140400,,,,,2312.0
PGH_1450,42003140500,,,,,1988.0
PGH_1451,42003140500,,,,,1988.0
PGH_1452,42003140500,,,,,1988.0
PGH_1453,42003140500,,,,,1988.0
PGH_1454,42003070800,,,,,2853.0
PGH_1455,42003120800,,,,,
PGH_1456,42003070800,,,,,2853.0
PGH_1457,42003120800,,,,,
PGH_1458,42003140500,,,,,1988.0
PGH_1459,42003140500,,,,,1988.0
PGH_1460,42003140500,,,,,1988.0
PGH_1461,42003140500,,,,,1988.0
PGH_1462,42003140500,,,,,1988.0
PGH_1463,42003140500,,,,,1988.0
PGH_1464,42003140500,,,,,1988.0
PGH_1465,42003140500,,,,,1988.0
PGH_1466,42003140500,,,,,1988.0
PGH_1467,42003140500,,,,,1988.0
PGH_1468,42003120800,,,,,
PGH_1469,42003140500,,,,,1988.0
PGH_1470,42003070800,,,,,2853.0
PGH_1471,42003120800,,,,,
PGH_1472,42003130300,,,,,
PGH_1473,42003130300,,,,,
PGH_1474,42003130300,,,,,
PGH_1475,42003120700,,,,,
PGH_1476,42003120700,,,,,
PGH_1477,42003130300,,,,,
PGH_1478,42003130300,,,,,
PGH_1479,42003130300,,,,,
PGH_1480,42003140500,,,,,1988.0
PGH_1481,42003120800,,,,,
PGH_1482,42003120800,,,,,
PGH_1483,42003140500,,,,,1988.0
PGH_1484,42003130300,,,,,
PGH_1485,42003130300,,,,,
PGH_1486,42003120800,,,,,
PGH_1487,42003120800,,,,,
PGH_1488,42003120700,,,,,
PGH_1489,42003120700,,,,,
PGH_1490,42003120700,,,,,
PGH_1491,42003120700,,,,,
PGH_1492,42003120700,,,,,
PGH_1493,42003120700,,,,,
PGH_1494,42003120700,,,,,
PGH_1495,42003120800,,,,,
PGH_1496,42003140500,,,,,1988.0
PGH_1497,42003130300,,,,,
PGH_1498,42003130300,,,,,
PGH_1499,42003120700,,,,,
PGH_1500,42003120800,,,,,
PGH_1501,42003120700,,,,,
PGH_1502,42003120700,,,,,
PGH_1503,42003120800,,,,,
PGH_1504,42003120800,,,,,
PGH_1505,42003120700,,,,,
PGH_1506,42003120700,,,,,
PGH_1507,42003120700,,,,,
PGH_1508,42003120700,,,,,
PGH_1509,42003120800,,,,,
PGH_1510,42003120700,,,,,
PGH_1511,42003120800,,,,,
PGH_1512,42003120700,,,,,
PGH_1513,42003120700,,,,,
PGH_1514,42003120700,,,,,
PGH_1515,42003120800,,,,,
PGH_1516,42003120800,,,,,
PGH_1517,42003120800,,,,,
PGH_1518,42003120800,,,,,
PGH_1519,42003120800,,,,,
PGH_1520,42003120800,,,,,
PGH_1521,42003120800,,,,,
PGH_1522,42003120800,,,,,
PGH_1523,42003120800,,,,,
PGH_1524,42003120800,,,,,
PGH_1525,42003120700,,,,,
PGH_1526,42003120700,,,,,
PGH_1527,42003120700,,,,,
PGH_1528,42003120800,,,,,
PGH_1529,42003120700,,,,,
PGH_1530,42003120800,,,,,
PGH_1531,42003120700,,,,,
PGH_1532,42003120700,,,,,
PGH_1533,42003120800,,,,,
PGH_1534,42003120800,,,,,
PGH_1535,42003120800,,,,,
PGH_1536,42003120800,,,,,
PGH_1537,42003120800,,,,,
PGH_1538,42003120700,,,,,
PGH_1539,42003120800,,,,,
PGH_1540,42003120800,,,,,
PGH_1541,42003120800,,,,,
PGH_1542,42003120800,,,,,
PGH_1543,42003120800,,,,,
PGH_1544,42003120800,,,,,
PGH_1545,42003120800,,,,,
PGH_1546,42003120800,,,,,
PGH_1547,42003120800,,,,,
PGH_1548,42003120800,,,,,
PGH_1549,42003120800,,,,,
PGH_1550,42003120800,,,,,
PGH_1551,42003120800,,,,,
PGH_1552,42003120800,,,,,
PGH_1553,42003120800,,,,,
PGH_1554,42003120800,,,,,
PGH_1555,42003120800,,,,,
PGH_1556,42003120800,,,,,
PGH_1557,42003120800,,,,,
PGH_1558,42003120800,,,,,
PGH_1559,42003120800,,,,,
PGH_1560,42003120800,,,,,
PGH_1561,42003120800,,,,,
PGH_1562,42003120800,,,,,
PGH_1563,42003120800,,,,,
PGH_1564,42003120800,,,,,
PGH_1565,42003120700,,,,,
PGH_1566,42003120800,,,,,
PGH_1567,42003120800,,,,,
PGH_1568,42003120800,,,,,
PGH_1569,42003120400,,,,,
PGH_1570,42003120400,,,,,
PGH_1571,42003120400,,,,,
PGH_1572,42003120800,,,,,
PGH_1573,42003120400,,,,,
PGH_1574,42003120400,,,,,
PGH_1575,42003120800,,,,,
PGH_1576,42003120400,,,,,
PGH_1577,42003120800,,,,,
PGH_1578,42003120800,,,,,
PGH_1579,42003120800,,,,,
PGH_1580,42003120800,,,,,
PGH_1581,42003120800,,,,,
PGH_1582,42003120700,,,,,
PGH_1583,42003120700,,,,,
PGH_1584,42003120300,,,,,1424.0
PGH_1585,42003120300,,,,,1424.0
PGH_1586,42003560400,,,,,1553.0
PGH_1587,42003560400,,,,,1553.0
PGH_1588,42003560400,,,,,1553.0
PGH_1589,42003560400,,,,,1553.0
PGH_1590,42003130400,,,,,
PGH_1591,42003130300,,,,,
PGH_1592,42003130400,,,,,
PGH_1593,42003130400,,,,,
PGH_1594,42003130300,,,,,
PGH_1595,42003130400,,,,,
PGH_1596,42003130300,,,,,
PGH_1597,42003130300,,,,,
PGH_1598,42003130600,,,,,2892.0
PGH_1599,42003561400,,,,,4012.0
PGH_1600,42003561400,,,,,4012.0
PGH_1601,42003561400,,,,,4012.0
PGH_1602,42003563000,,,,,2928.0
PGH_1603,42003563000,,,,,2928.0
PGH_1604,42003563000,,,,,2928.0
PGH_1605,42003563000,,,,,2928.0
PGH_1606,42003563000,,,,,2928.0
PGH_1607,42003464300,,,,,3391.0
PGH_1608,42003464300,,,,,3391.0
PGH_1609,42003191100,,,,,2397.0
PGH_1610,42003191100,,,,,2397.0
PGH_1611,42003562600,,,,,2398.0
PGH_1612,42003191100,,,,,2397.0
PGH_1613,42003191100,,,,,2397.0
PGH_1614,42003191100,,,,,2397.0
PGH_1615,42003191100,,,,,2397.0
PGH_1616,42003191100,,,,,2397.0
PGH_1617,42003191100,,,,,2397.0
PGH_1618,42003191100,,,,,2397.0
PGH_1619,42003562600,,,,,2398.0
PGH_1620,42003562600,,,,,2398.0
PGH_1621,42003191100,,,,,2397.0
PGH_1622,42003191100,,,,,2397.0
PGH_1623,42003562600,,,,,2398.0
PGH_1624,42003562600,,,,,2398.0
PGH_1625,42003562600,,,,,2398.0
PGH_1626,42003191100,,,,,2397.0
PGH_1627,42003191100,,,,,2397.0
PGH_1628,42003980700,,,,,
PGH_1629,42003980700,,,,,
PGH_1630,42003562600,,,,,2398.0
PGH_1631,42003562600,,,,,2398.0
PGH_1632,42003562600,,,,,2398.0
PGH_1633,42003562600,,,,,2398.0
PGH_1634,42003562600,,,,,2398.0
PGH_1635,42003562600,,,,,2398.0
PGH_1636,42003562600,,,,,2398.0
PGH_1637,42003191400,,,,,2725.0
PGH_1638,42003980700,,,,,
PGH_1639,42003980700,,,,,
PGH_1640,42003980700,,,,,
PGH_1641,42003980700,,,,,
PGH_1642,42003980700,,,,,
PGH_1643,42003980700,,,,,
PGH_1644,42003980700,,,,,
PGH_1645,42003980700,,,,,
PGH_1646,42003980700,,,,,
PGH_1647,42003980700,,,,,
PGH_1648,42003980700,,,,,
PGH_1649,42003980700,,,,,
PGH_1650,42003980700,,,,,
PGH_1651,42003980700,,,,,
PGH_1652,42003980700,,,,,
PGH_1653,42003980700,,,,,
PGH_1654,42003980700,,,,,
PGH_1655,42003980700,,,,,
PGH_1656,42003980700,,,,,
PGH_1657,42003980700,,,,,
PGH_1658,42003980700,,,,,
PGH_1659,42003980700,,,,,
PGH_1660,42003980700,,,,,
PGH_1661,42003980700,,,,,
PGH_1662,42003980700,,,,,
PGH_1663,42003980700,,,,,
PGH_1664,42003980700,,,,,
PGH_1665,42003980700,,,,,
PGH_1666,42003980700,,,,,
PGH_1667,42003980700,,,,,
PGH_1668,42003980700,,,,,
PGH_1669,42003980700,,,,,
PGH_1670,42003980700,,,,,
PGH_1671,42003980700,,,,,
PGH_1672,42003980700,,,,,
PGH_1673,42003980700,,,,,
PGH_1674,42003980700,,,,,
PGH_1675,42003980700,,,,,
PGH_1676,42003980700,,,,,
PGH_1677,42003980700,,,,,
PGH_1678,42003980700,,,,,
PGH_1679,42003980700,,,,,
PGH_1680,42003980700,,,,,
PGH_1681,42003980700,,,,,
PGH_1682,42003980700,,,,,
PGH_1683,42003980700,,,,,
PGH_1684,42003980700,,,,,
PGH_1685,42003980700,,,,,
PGH_1686,42003980700,,,,,
PGH_1687,42003980700,,,,,
PGH_1688,42003980700,,,,,
PGH_1689,42003980700,,,,,
PGH_1690,42003980700,,,,,
PGH_1691,42003980700,,,,,
PGH_1692,42003980700,,,,,
PGH_1693,42003980700,,,,,
PGH_1694,42003980700,,,,,
PGH_1695,42003980700,,,,,
PGH_1696,42003980700,,,,,
PGH_1697,42003980700,,,,,
PGH_1698,42003980700,,,,,
PGH_1699,42003980700,,,,,
PGH_1700,42003980700,,,,,
PGH_1701,42003980700,,,,,
PGH_1702,42003980700,,,,,
PGH_1703,42003980700,,,,,
PGH_1704,42003980700,,,,,
PGH_1705,42003980700,,,,,
PGH_1706,42003980700,,,,,
PGH_1707,42003980700,,,,,
PGH_1708,42003980700,,,,,
PGH_1709,42003980700,,,,,
PGH_1710,42003980700,,,,,
PGH_1711,42003980700,,,,,
PGH_1712,42003980700,,,,,
PGH_1713,42003980700,,,,,
PGH_1714,42003980700,,,,,
PGH_1715,42003980700,,,,,
PGH_1716,42003980700,,,,,
PGH_1717,42003980700,,,,,
PGH_1718,42003980700,,,,,
PGH_1719,42003980700,,,,,
PGH_1720,42003980700,,,,,
PGH_1721,42003980700,,,,,
PGH_1722,42003980700,,,,,
PGH_1723,42003980700,,,,,
PGH_1724,42003980700,,,,,
PGH_1725,42003980700,,,,,
PGH_1726,42003980700,,,,,
PGH_1727,42003980700,,,,,
PGH_1728,42003980700,,,,,
PGH_1729,42003980700,,,,,
PGH_1730,42003980700,,,,,
PGH_1731,42003980700,,,,,
PGH_1732,42003980700,,,,,
PGH_1733,42003980700,,,,,
PGH_1734,42003980700,,,,,
PGH_1735,42003980700,,,,,
PGH_1736,42003980700,,,,,
PGH_1737,42003980700,,,,,
PGH_1738,42003980700,,,,,
PGH_1739,42003980700,,,,,
PGH_1740,42003980700,,,,,
PGH_1741,42003980700,,,,,
PGH_1742,42003980700,,,,,
PGH_1743,42003980700,,,,,
PGH_1744,42003980700,,,,,
PGH_1745,42003190300,,,,,1930.0
PGH_1746,42003190300,,,,,1930.0
PGH_1747,42003190300,,,,,1930.0
PGH_1748,42003190300,,,,,1930.0
PGH_1749,42003190300,,,,,1930.0
PGH_1750,42003980700,,,,,
PGH_1751,42003190300,,,,,1930.0
PGH_1752,42003190300,,,,,1930.0
PGH_1753,42003190300,,,,,1930.0
PGH_1754,42003190300,,,,,1930.0
PGH_1755,42003190300,,,,,1930.0
PGH_1756,42003190300,,,,,1930.0
PGH_1757,42003190300,,,,,1930.0
PGH_1758,42003980700,,,,,
PGH_1759,42003980700,,,,,
PGH_1760,42003980700,,,,,
PGH_1761,42003190300,,,,,1930.0
PGH_1762,42003190300,,,,,1930.0
PGH_1763,42003190300,,,,,1930.0
PGH_1764,42003190300,,,,,1930.0
PGH_1765,42003980700,,,,,
PGH_1766,42003190300,,,,,1930.0
PGH_1767,42003980700,,,,,
PGH_1768,42003190300,,,,,1930.0
PGH_1769,42003190300,,,,,1930.0
PGH_1770,42003190300,,,,,1930.0
PGH_1771,42003020100,,,,,4729.0
PGH_1772,42003190300,,,,,1930.0
PGH_1773,42003190300,,,,,1930.0
PGH_1774,42003020100,,,,,4729.0
PGH_1775,42003190300,,,,,1930.0
PGH_1776,42003190300,,,,,1930.0
PGH_1777,42003020100,,,,,4729.0
PGH_1778,42003980700,,,,,
PGH_1779,42003190300,,,,,1930.0
PGH_1780,42003020100,,,,,4729.0
PGH_1781,42003020100,,,,,4729.0
PGH_1782,42003020100,,,,,4729.0
PGH_1783,42003190300,,,,,1930.0
PGH_1784,42003980700,,,,,
PGH_1785,42003980700,,,,,
PGH_1786,42003980700,,,,,
PGH_1787,42003980700,,,,,
PGH_1788,42003020100,,,,,4729.0
PGH_1789,42003980700,,,,,
PGH_1790,42003980700,,,,,
PGH_1791,42003020100,,,,,4729.0
PGH_1792,42003020100,,,,,4729.0
PGH_1793,42003980700,,,,,
PGH_1794,42003980700,,,,,
PGH_1795,42003980700,,,,,
PGH_1796,42003980700,,,,,
PGH_1797,42003980700,,,,,
PGH_1798,42003020100,,,,,4729.0
PGH_1799,42003020100,,,,,4729.0
PGH_1800,42003020100,,,,,4729.0
PGH_1801,42003020100,,,,,4729.0
PGH_1802,42003020100,,,,,4729.0
PGH_1803,42003020100,,,,,4729.0
PGH_1804,42003020100,,,,,4729.0
PGH_1805,42003020100,,,,,4729.0
PGH_1806,42003020100,,,,,4729.0
PGH_1807,42003020100,,,,,4729.0
PGH_1808,42003020100,,,,,4729.0
PGH_1809,42003020100,,,,,4729.0
PGH_1810,42003980700,,,,,
PGH_1811,42003020100,,,,,4729.0
PGH_1812,42003020100,,,,,4729.0
PGH_1813,42003980700,,,,,
PGH_1814,42003020100,,,,,4729.0
PGH_1815,42003020100,,,,,4729.0
PGH_1816,42003020100,,,,,4729.0
PGH_1817,42003020100,,,,,4729.0
PGH_1818,42003020100,,,,,4729.0
PGH_1819,42003020100,,,,,4729.0
PGH_1820,42003020100,,,,,4729.0
PGH_1821,42003020100,,,,,4729.0
PGH_1822,42003980700,,,,,
PGH_1823,42003980700,,,,,
PGH_1824,42003020100,,,,,4729.0
PGH_1825,42003020100,,,,,4729.0
PGH_1826,42003020100,,,,,4729.0
PGH_1827,42003020100,,,,,4729.0
PGH_1828,42003980700,,,,,
PGH_1829,42003020100,,,,,4729.0
PGH_1830,42003020100,,,,,4729.0
PGH_1831,42003020100,,,,,4729.0
PGH_1832,42003020100,,,,,4729.0
PGH_1833,42003020100,,,,,4729.0
PGH_1834,42003020100,,,,,4729.0
PGH_1835,42003020100,,,,,4729.0
PGH_1836,42003020100,,,,,4729.0
PGH_1837,42003020100,,,,,4729.0
PGH_1838,42003020100,,,,,4729.0
PGH_1839,42003020100,,,,,4729.0
PGH_1840,42003020100,,,,,4729.0
PGH_1841,42003020100,,,,,4729.0
PGH_1842,42003020100,,,,,4729.0
PGH_1843,42003020100,,,,,4729.0
PGH_1844,42003020100,,,,,4729.0
PGH_1845,42003020100,,,,,4729.0
PGH_1846,42003020100,,,,,4729.0
PGH_1847,42003020100,,,,,4729.0
PGH_1848,42003020100,,,,,4729.0
PGH_1849,42003020100,,,,,4729.0
PGH_1850,42003020100,,,,,4729.0
PGH_1851,42003020100,,,,,4729.0
PGH_1852,42003020100,,,,,4729.0
PGH_1853,42003020100,,,,,4729.0
PGH_1854,42003020100,,,,,4729.0
PGH_1855,42003020100,,,,,4729.0
PGH_1856,42003020100,,,,,4729.0
PGH_1857,42003020100,,,,,4729.0
PGH_1858,42003020100,,,,,4729.0
PGH_1859,42003020100,,,,,4729.0
PGH_1860,42003020100,,,,,4729.0
PGH_1861,42003020100,,,,,4729.0
PGH_1862,42003020100,,,,,4729.0
PGH_1863,42003020100,,,,,4729.0
PGH_1864,42003020100,,,,,4729.0
PGH_1865,42003020100,,,,,4729.0
PGH_1866,42003020100,,,,,4729.0
PGH_1867,42003020100,,,,,4729.0
PGH_1868,42003020100,,,,,4729.0
PGH_1869,42003020100,,,,,4729.0
PGH_1870,42003020100,,,,,4729.0
PGH_1871,42003981200,,,,,
PGH_1872,42003981200,,,,,
PGH_1873,42003981200,,,,,
PGH_1874,42003981200,,,,,
PGH_1875,42003981200,,,,,
PGH_1876,42003981200,,,,,
PGH_1877,42003170200,,,,,3984.0
PGH_1878,42003170200,,,,,3984.0
PGH_1879,42003170200,,,,,3984.0
PGH_1880,42003980700,,,,,
PGH_1881,42003170200,,,,,3984.0
PGH_1882,42003980700,,,,,
PGH_1883,42003980700,,,,,
PGH_1884,42003170200,,,,,3984.0
PGH_1885,42003170200,,,,,3984.0
PGH_1886,42003170200,,,,,3984.0
PGH_1887,42003170200,,,,,3984.0
PGH_1888,42003170200,,,,,3984.0
PGH_1889,42003980700,,,,,
PGH_1890,42003980700,,,,,
PGH_1891,42003980700,,,,,
PGH_1892,42003980700,,,,,
PGH_1893,42003980700,,,,,
PGH_1894,42003980700,,,,,
PGH_1895,42003980700,,,,,
PGH_1896,42003170200,,,,,3984.0
PGH_1897,42003170200,,,,,3984.0
PGH_1898,42003980700,,,,,
PGH_1899,42003170200,,,,,3984.0
PGH_1900,42003980700,,,,,
PGH_1901,42003170200,,,,,3984.0
PGH_1902,42003170200,,,,,3984.0
PGH_1903,42003170200,,,,,3984.0
PGH_1904,42003170200,,,,,3984.0
PGH_1905,42003980700,,,,,
PGH_1906,42003980700,,,,,
PGH_1909,42003980700,,,,,
PGH_1912,42003980700,,,,,
PGH_1914,42003170200,,,,,3984.0
PGH_1915,42003170200,,,,,3984.0
PGH_1916,42003980700,,,,,
PGH_1917,42003980700,,,,,
PGH_1918,42003980700,,,,,
PGH_1919,42003980700,,,,,
PGH_1920,42003170200,,,,,3984.0
PGH_1921,42003170200,,,,,3984.0
PGH_1922,42003980700,,,,,
PGH_1923,42003980700,,,,,
PGH_1924,42003980700,,,,,
PGH_1925,42003980700,,,,,
PGH_1926,42003980700,,,,,
PGH_1927,42003980700,,,,,
PGH_1928,42003980700,,,,,
PGH_1929,42003980700,,,,,
PGH_1930,42003980700,,,,,
PGH_1931,42003980700,,,,,
PGH_1932,42003980700,,,,,
PGH_1933,42003980700,,,,,
PGH_1934,42003980700,,,,,
PGH_1935,42003980700,,,,,
PGH_1936,42003980700,,,,,
PGH_1937,42003010300,,,,,
PGH_1938,42003010300,,,,,
PGH_1939,42003010300,,,,,
PGH_1940,42003010300,,,,,
PGH_1942,42003010300,,,,,
PGH_1943,42003010300,,,,,
PGH_1944,42003010300,,,,,
PGH_1945,42003010300,,,,,
PGH_1946,42003010300,,,,,
PGH_1947,42003010300,,,,,
PGH_1948,42003010300,,,,,
PGH_1949,42003020100,,,,,4729.0
PGH_1950,42003020100,,,,,4729.0
PGH_1951,42003020100,,,,,4729.0
PGH_1952,42003010300,,,,,
PGH_1953,42003020100,,,,,4729.0
PGH_1954,42003010300,,,,,
PGH_1955,42003020100,,,,,4729.0
PGH_1956,42003010300,,,,,
PGH_1957,42003020100,,,,,4729.0
PGH_1958,42003010300,,,,,
PGH_1959,42003020100,,,,,4729.0
PGH_1960,42003020100,,,,,4729.0
PGH_1961,42003020100,,,,,4729.0
PGH_1962,42003020100,,,,,4729.0
PGH_1963,42003020100,,,,,4729.0
PGH_1964,42003020100,,,,,4729.0
PGH_1965,42003020100,,,,,4729.0
PGH_1966,42003020100,,,,,4729.0
PGH_1967,42003020100,,,,,4729.0
PGH_1968,42003020100,,,,,4729.0
PGH_1969,42003020100,,,,,4729.0
PGH_1970,42003020100,,,,,4729.0
PGH_1971,42003020100,,,,,4729.0
PGH_1972,42003020100,,,,,4729.0
PGH_1973,42003020100,,,,,4729.0
PGH_1974,42003020100,,,,,4729.0
PGH_1975,42003020100,,,,,4729.0
PGH_1976,42003020100,,,,,4729.0
PGH_1977,42003020100,,,,,4729.0
PGH_1978,42003020100,,,,,4729.0
PGH_1979,42003020100,,,,,4729.0
PGH_1980,42003020100,,,,,4729.0
PGH_1981,42003020100,,,,,4729.0
PGH_1982,42003020100,,,,,4729.0
PGH_1983,42003020100,,,,,4729.0
PGH_1984,42003020100,,,,,4729.0
PGH_1985,42003020100,,,,,4729.0
PGH_1986,42003020100,,,,,4729.0
PGH_1987,42003020100,,,,,4729.0
PGH_1988,42003020100,,,,,4729.0
PGH_1989,42003020100,,,,,4729.0
PGH_1990,42003020100,,,,,4729.0
PGH_1991,42003020100,,,,,4729.0
PGH_1992,42003020100,,,,,4729.0
PGH_1993,42003020100,,,,,4729.0
PGH_1994,42003020100,,,,,4729.0
PGH_1995,42003010300,,,,,
PGH_1996,42003010300,,,,,
PGH_1997,42003010300,,,,,
PGH_1998,42003020100,,,,,4729.0
PGH_1999,42003020100,,,,,4729.0
PGH_2000,42003010300,,,,,
PGH_2001,42003020100,,,,,4729.0
PGH_2002,42003020100,,,,,4729.0
PGH_2003,42003020100,,,,,4729.0
PGH_2004,42003020100,,,,,4729.0
PGH_2005,42003020100,,,,,4729.0
PGH_2006,42003020100,,,,,4729.0
PGH_2007,42003020100,,,,,4729.0
PGH_2008,42003020100,,,,,4729.0
PGH_2009,42003020100,,,,,4729.0
PGH_2010,42003020100,,,,,4729.0
PGH_2011,42003020100,,,,,4729.0
PGH_2012,42003020100,,,,,4729.0
PGH_2013,42003020100,,,,,4729.0
PGH_2014,42003020100,,,,,4729.0
PGH_2015,42003020100,,,,,4729.0
PGH_2016,42003020100,,,,,4729.0
PGH_2017,42003020100,,,,,4729.0
PGH_2018,42003020100,,,,,4729.0
PGH_2019,42003020100,,,,,4729.0
PGH_2020,42003020100,,,,,4729.0
PGH_2021,42003020100,,,,,4729.0
PGH_2022,42003020100,,,,,4729.0
PGH_2023,42003020100,,,,,4729.0
PGH_2024,42003020100,,,,,4729.0
PGH_2025,42003020100,,,,,4729.0
PGH_2026,42003020100,,,,,4729.0
PGH_2027,42003020100,,,,,4729.0
PGH_2028,42003020100,,,,,4729.0
PGH_2029,42003020100,,,,,4729.0
PGH_2030,42003020100,,,,,4729.0
PGH_2031,42003020100,,,,,4729.0
PGH_2032,42003020100,,,,,4729.0
PGH_2033,42003020100,,,,,4729.0
PGH_2034,42003020100,,,,,4729.0
PGH_2035,42003020100,,,,,4729.0
PGH_2036,42003020100,,,,,4729.0
PGH_2037,42003020100,,,,,4729.0
PGH_2038,42003020100,,,,,4729.0
PGH_2039,42003020100,,,,,4729.0
PGH_2040,42003020100,,,,,4729.0
PGH_2041,42003020100,,,,,4729.0
PGH_2042,42003020100,,,,,4729.0
PGH_2043,42003020100,,,,,4729.0
PGH_2044,42003020100,,,,,4729.0
PGH_2045,42003020100,,,,,4729.0
PGH_2046,42003020100,,,,,4729.0
PGH_2047,42003020100,,,,,4729.0
PGH_2048,42003020100,,,,,4729.0
PGH_2049,42003020100,,,,,4729.0
PGH_2050,42003020100,,,,,4729.0
PGH_2051,42003020100,,,,,4729.0
PGH_2052,42003020100,,,,,4729.0
PGH_2053,42003020100,,,,,4729.0
PGH_2054,42003020100,,,,,4729.0
PGH_2055,42003020100,,,,,4729.0
PGH_2056,42003020100,,,,,4729.0
PGH_2057,42003020100,,,,,4729.0
PGH_2058,42003020100,,,,,4729.0
PGH_2059,42003020100,,,,,4729.0
PGH_2060,42003020100,,,,,4729.0
PGH_2061,42003020100,,,,,4729.0
PGH_2062,42003020100,,,,,4729.0
PGH_2063,42003020100,,,,,4729.0
PGH_2064,42003020100,,,,,4729.0
PGH_2065,42003020100,,,,,4729.0
PGH_2066,42003020100,,,,,4729.0
PGH_2067,42003020100,,,,,4729.0
PGH_2068,42003020100,,,,,4729.0
PGH_2069,42003020100,,,,,4729.0
PGH_2070,42003020100,,,,,4729.0
PGH_2071,42003020100,,,,,4729.0
PGH_2072,42003020100,,,,,4729.0
PGH_2073,42003020100,,,,,4729.0
PGH_2074,42003020100,,,,,4729.0
PGH_2075,42003020100,,,,,4729.0
PGH_2076,42003020100,,,,,4729.0
PGH_2077,42003020100,,,,,4729.0
PGH_2078,42003020100,,,,,4729.0
PGH_2079,42003020100,,,,,4729.0
PGH_2080,42003020100,,,,,4729.0
PGH_2081,42003020100,,,,,4729.0
PGH_2082,42003020100,,,,,4729.0
PGH_2083,42003020100,,,,,4729.0
PGH_2084,42003020100,,,,,4729.0
PGH_2085,42003020100,,,,,4729.0
PGH_2086,42003020100,,,,,4729.0
PGH_2087,42003020100,,,,,4729.0
PGH_2088,42003020100,,,,,4729.0
PGH_2089,42003020100,,,,,4729.0
PGH_2090,42003020100,,,,,4729.0
PGH_2091,42003020100,,,,,4729.0
PGH_2092,42003020100,,,,,4729.0
PGH_2093,42003020100,,,,,4729.0
PGH_2094,42003030500,,,,,3041.0
PGH_2095,42003020100,,,,,4729.0
PGH_2096,42003020100,,,,,4729.0
PGH_2097,42003020100,,,,,4729.0
PGH_2098,42003020100,,,,,4729.0
PGH_2099,42003020100,,,,,4729.0
PGH_2100,42003020100,,,,,4729.0
PGH_2101,42003020100,,,,,4729.0
PGH_2102,42003020100,,,,,4729.0
PGH_2103,42003020100,,,,,4729.0
PGH_2104,42003020100,,,,,4729.0
PGH_2105,42003020100,,,,,4729.0
PGH_2106,42003020100,,,,,4729.0
PGH_2107,42003020100,,,,,4729.0
PGH_2108,42003020100,,,,,4729.0
PGH_2109,42003020100,,,,,4729.0
PGH_2110,42003030500,,,,,3041.0
PGH_2111,42003020100,,,,,4729.0
PGH_2112,42003020100,,,,,4729.0
PGH_2113,42003020100,,,,,4729.0
PGH_2114,42003030500,,,,,3041.0
PGH_2115,42003020100,,,,,4729.0
PGH_2116,42003030500,,,,,3041.0
PGH_2117,42003020100,,,,,4729.0
PGH_2118,42003030500,,,,,3041.0
PGH_2119,42003030500,,,,,3041.0
PGH_2120,42003030500,,,,,3041.0
PGH_2121,42003030500,,,,,3041.0
PGH_2122,42003030500,,,,,3041.0
PGH_2123,42003030500,,,,,3041.0
PGH_2124,42003030500,,,,,3041.0
PGH_2125,42003020100,,,,,4729.0
PGH_2126,42003020100,,,,,4729.0
PGH_2127,42003030500,,,,,3041.0
PGH_2128,42003020100,,,,,4729.0
PGH_2129,42003020100,,,,,4729.0
