point_id,city,dc_official_sidewalk_present,dist_to_sidewalk_m
2951,dc,1,2.6229261995542625
2952,dc,1,3.0594644629840704
2953,dc,1,1.9646718890510064
2954,dc,1,0.0
2955,dc,1,0.0
2956,dc,1,0.0
2957,dc,1,0.0
2958,dc,1,0.0
2959,dc,1,2.2410572023093938
296,dc,0,
2960,dc,1,0.0
2961,dc,1,0.0
2962,dc,1,0.0
2963,dc,1,0.0
2964,dc,1,0.0
2965,dc,1,0.0
2966,dc,1,0.2922534456983951
2967,dc,1,0.0
2968,dc,1,0.0
2969,dc,1,0.0
297,dc,0,
2970,dc,1,0.0
2971,dc,1,0.0
2972,dc,1,0.0
2973,dc,1,0.0
2974,dc,1,1.4505827680727228
2975,dc,1,1.2748918001821308
2976,dc,1,1.334735026532643
2977,dc,1,3.1635724733762034
2978,dc,1,0.0
2979,dc,1,0.0
298,dc,0,
2980,dc,1,0.0
2981,dc,1,2.7814245946259955
2982,dc,1,0.0
2983,dc,1,0.0
2984,dc,1,0.0
2985,dc,1,0.0
2986,dc,1,0.0
2987,dc,1,0.0
2988,dc,1,0.0
2989,dc,1,0.0
299,dc,0,
2990,dc,1,0.0
2991,dc,1,0.0
2992,dc,1,0.0
2993,dc,1,0.0
2994,dc,1,0.0
2995,dc,1,0.0
2996,dc,1,0.0
2997,dc,1,0.0
2998,dc,1,0.0
2999,dc,1,1.362795452546074
3,dc,0,
30,dc,0,
300,dc,0,
3000,dc,1,0.0
3001,dc,1,0.0
3002,dc,1,0.0
3003,dc,1,0.0
3004,dc,1,0.0
3005,dc,1,0.0
3006,dc,1,0.0
3007,dc,1,0.0
3008,dc,1,23.901425935154986
3009,dc,1,0.0
301,dc,0,
3010,dc,1,13.10919725781288
3011,dc,1,2.104422345026301
3012,dc,1,0.0
3013,dc,1,23.64582592036772
3014,dc,1,0.0
3015,dc,1,0.0
3016,dc,1,0.0
3017,dc,1,0.0
3018,dc,1,0.0
3019,dc,1,0.0
302,dc,0,
3020,dc,1,0.11528722678549706
3021,dc,1,0.0
3022,dc,1,0.0
3023,dc,1,0.0
3024,dc,1,0.0
3025,dc,1,0.0
3026,dc,1,0.0
3027,dc,1,0.0
3028,dc,1,2.2723759078765493
3029,dc,1,0.0
303,dc,0,
3030,dc,1,0.0
3031,dc,1,2.7679984556559623
3032,dc,1,0.0
3033,dc,1,0.0
3034,dc,1,0.0
3035,dc,1,0.0
3036,dc,1,0.0
3037,dc,1,0.0
3038,dc,1,0.0
3039,dc,1,0.0
304,dc,0,
3040,dc,1,0.0
3041,dc,1,0.0
3042,dc,1,0.0
3043,dc,1,0.0
3044,dc,1,0.0
3045,dc,1,0.9890665309098191
3046,dc,1,3.1333192386193933
3047,dc,1,1.8246435126314124
3048,dc,1,1.4682196855052283
3049,dc,1,0.0
305,dc,0,
3050,dc,1,0.0
3051,dc,1,1.41853288299365
3052,dc,1,0.0
3053,dc,1,0.0
3054,dc,1,0.0
3055,dc,1,0.0
3056,dc,1,0.0
3057,dc,1,0.0
3058,dc,1,0.0
3059,dc,1,1.5255154826002457
306,dc,0,
3060,dc,1,0.0
3061,dc,1,0.0
3062,dc,1,0.0
3063,dc,1,0.0
3064,dc,1,0.0
3065,dc,1,0.0
3066,dc,1,0.0
3067,dc,1,0.0
3068,dc,1,0.0
3069,dc,1,0.0
307,dc,0,
3070,dc,1,0.0
3071,dc,1,0.0
3072,dc,1,0.9275523043525583
3073,dc,1,0.0
3074,dc,1,0.0
3075,dc,1,0.0
3076,dc,1,0.0
3077,dc,1,0.0
3078,dc,1,2.9859480759375234
3079,dc,1,0.0
308,dc,0,
3080,dc,1,0.0
3081,dc,1,0.0
3082,dc,1,0.0
3083,dc,1,0.0
3084,dc,1,0.0
3085,dc,1,3.3968872982130796
3087,dc,1,0.0
3088,dc,1,0.0
3089,dc,1,3.24704989981237
309,dc,0,
3090,dc,1,1.7366050409627036
3091,dc,1,0.0
3092,dc,1,3.4540455036326287
3093,dc,1,3.5909060935372574
3094,dc,1,12.336533343453368
3095,dc,1,0.0
3096,dc,1,3.136221069565165
3097,dc,1,0.0
3098,dc,1,0.0
3099,dc,1,0.0
31,dc,0,
310,dc,0,
3100,dc,1,0.0
3101,dc,1,0.0
3102,dc,1,0.0
3103,dc,1,0.0
3104,dc,1,1.826371828421957
3105,dc,1,0.0
3106,dc,1,0.0
3107,dc,1,0.0
3108,dc,1,0.0
3109,dc,1,0.0
311,dc,0,
3110,dc,1,2.158375363391655
3111,dc,1,0.0
3112,dc,1,0.0
3113,dc,1,0.0
3114,dc,1,0.0
3115,dc,1,0.0
3116,dc,1,0.0
3117,dc,1,2.3740473187729783
3118,dc,1,0.0
3119,dc,1,0.0
312,dc,0,
3120,dc,1,0.0
3121,dc,1,0.0
3122,dc,1,0.0
3123,dc,1,1.9838156292716316
3124,dc,1,0.0
3125,dc,1,1.7980521764618898
3126,dc,1,0.0
3127,dc,1,0.0
3128,dc,1,2.032437325090797
3129,dc,1,0.0
313,dc,0,
3130,dc,1,1.2940739932928145
3131,dc,1,1.2803417058473203
3132,dc,1,0.0
3133,dc,1,2.293674463788185
3134,dc,1,22.878449829614034
3135,dc,1,0.0
3136,dc,1,0.0
3137,dc,1,0.0
3138,dc,1,0.0
3139,dc,1,0.0
314,dc,0,
3140,dc,1,3.284600304099692
3141,dc,1,1.2117727087176116
3142,dc,1,0.0
3143,dc,1,0.0
3144,dc,1,0.0
3145,dc,1,0.0
3146,dc,1,0.0
3147,dc,1,2.060958021452961
3148,dc,1,9.178978847378858
3149,dc,1,5.407323427891457
315,dc,0,
3150,dc,1,0.0
3151,dc,1,0.0
3152,dc,1,0.0
3153,dc,1,0.0
3154,dc,1,0.0
3155,dc,1,0.0
3156,dc,1,10.750387328984065
3157,dc,1,5.395697476665792
3158,dc,1,0.7787275691954387
3159,dc,1,0.0
316,dc,0,
3160,dc,1,2.1408952569910613
3161,dc,1,1.000596114249542
3162,dc,1,1.6607867666394804
3163,dc,1,3.871575093014899
3164,dc,1,3.1845418690180494
3165,dc,1,0.7165085441407506
3166,dc,1,4.532468068353687
3167,dc,1,0.0
3168,dc,1,0.0
3169,dc,1,1.2924707225601868
317,dc,0,
3170,dc,1,0.0
3171,dc,1,0.0
3172,dc,1,0.0
3173,dc,1,8.571365140802685
3174,dc,1,2.027141377224995
3175,dc,1,2.6116715513257396
3176,dc,1,0.0
3177,dc,1,2.2233705691255667
3178,dc,1,0.0
3179,dc,1,0.0
318,dc,0,
3180,dc,1,2.45420763545881
3181,dc,1,0.0
3182,dc,1,0.0
3183,dc,1,2.485665820107686
3184,dc,1,1.1442271850703152
3185,dc,1,1.7873791338507588
3186,dc,1,0.0
3187,dc,1,0.0
3188,dc,1,0.0
3189,dc,1,2.1089603494080684
319,dc,0,
3190,dc,1,0.0
3191,dc,1,0.0
3192,dc,1,6.379177033159737
3193,dc,1,11.037076228779341
3194,dc,1,0.0
3195,dc,1,2.2452386081787283
3196,dc,1,0.0
3197,dc,1,0.0
3198,dc,1,0.0
3199,dc,1,0.0
32,dc,0,
320,dc,0,
3200,dc,1,0.0
3201,dc,1,0.0
3202,dc,1,0.0
3203,dc,1,3.743787615138553
3204,dc,1,1.0165547721052992
3205,dc,0,
3206,dc,1,4.722407791810137
3207,dc,1,6.149192217397328
3208,dc,1,5.89347709886752
3209,dc,1,0.0
321,dc,0,
3210,dc,1,4.946223887252702
3211,dc,0,
3212,dc,1,4.2715206873128135
3213,dc,1,6.048689762289799
3214,dc,1,1.8052587301568717
3215,dc,1,8.873862657715117
3216,dc,1,0.0
3217,dc,1,4.1050597535110365
3218,dc,1,5.1148184210759995
3219,dc,1,5.250437604773693
322,dc,0,
3220,dc,1,5.931937836707661
3221,dc,1,5.636454543179544
3222,dc,1,5.458115811521644
3223,dc,1,0.0
3224,dc,0,
3225,dc,1,0.0
3226,dc,1,4.627654494079255
3227,dc,1,5.46589175009685
3228,dc,1,0.0
3229,dc,1,8.671789754735183
323,dc,0,
3230,dc,1,2.01840804047737
3231,dc,1,2.579352418728979
3232,dc,1,0.0
3233,dc,1,6.000295330554153
3234,dc,1,0.0
3235,dc,1,0.0
3236,dc,1,7.898827349469664
3237,dc,1,7.983890423937853
3238,dc,1,0.0
3239,dc,1,3.3180500159706177
324,dc,0,
3240,dc,1,5.7630448509054695
3241,dc,1,5.025145050084931
3242,dc,1,7.078150126772137
3243,dc,1,0.0
3244,dc,1,6.638020915802349
3245,dc,1,0.0
3246,dc,1,0.0
3247,dc,1,5.08146872002123
3248,dc,1,0.0
3249,dc,1,0.0
325,dc,0,
3250,dc,1,2.866914526805965
3251,dc,1,5.841011824362558
3252,dc,1,0.0
3253,dc,1,17.914898838237015
3254,dc,1,0.0
3255,dc,1,0.0
3256,dc,1,0.0
3257,dc,1,0.0
3258,dc,1,5.75111818708087
3259,dc,1,7.078910168947834
326,dc,0,
3260,dc,1,0.0
3261,dc,1,0.0
3262,dc,1,0.0
3263,dc,1,0.0
3264,dc,1,0.0
3265,dc,1,7.909127492154519
3266,dc,1,0.0
3267,dc,1,5.893682446283809
3268,dc,1,2.6214477502106175
3269,dc,1,0.0
327,dc,0,
3270,dc,1,6.09172308059006
3271,dc,1,0.0
3272,dc,1,0.6053342233649112
3273,dc,1,0.1740401095918255
3274,dc,1,4.438997993093869
3275,dc,1,3.92148020038966
3276,dc,1,0.0
3277,dc,1,0.0
3278,dc,1,5.383428605336031
3279,dc,1,0.0
328,dc,0,
3280,dc,1,0.0
3281,dc,1,7.539850357092859
3282,dc,1,5.5837443189025455
3283,dc,1,4.431821698459723
3284,dc,1,6.7747805087605855
3285,dc,1,5.770004940370044
3286,dc,1,5.754508100842477
3287,dc,1,5.612291908501809
3288,dc,1,0.0
3289,dc,1,6.488022475937983
329,dc,0,
3290,dc,1,5.341406006406182
3291,dc,1,5.475627847865331
3292,dc,1,0.0
3293,dc,1,4.598612581835867
3294,dc,1,6.7914442764416085
3295,dc,1,4.756832783678791
3296,dc,1,0.0
3297,dc,1,0.0
3298,dc,1,0.0
3299,dc,1,3.8633370643442064
33,dc,0,
330,dc,0,
3300,dc,1,0.0
3301,dc,1,0.0
3302,dc,1,9.079617748745072
3303,dc,1,7.426466488075717
3304,dc,1,4.915360261989701
3305,dc,1,0.0
3306,dc,1,5.9961993772687885
3307,dc,1,0.0
3308,dc,1,0.0
3309,dc,1,3.1465949566566414
331,dc,0,
3310,dc,1,0.0
3311,dc,1,0.0
3312,dc,1,0.0
3313,dc,1,9.004233206819396
3314,dc,1,5.288300379255381
3315,dc,1,0.0
3316,dc,1,4.415369538789863
3317,dc,1,5.407261133211484
3318,dc,1,0.0
3319,dc,1,3.8817266712460152
332,dc,0,
3320,dc,1,5.436797808062721
3321,dc,1,4.839942332467086
3322,dc,1,2.069837941789046
3323,dc,1,5.684111684809214
3324,dc,1,0.0
3325,dc,1,0.0
3326,dc,1,0.0
3327,dc,1,0.0
3328,dc,1,0.0
3329,dc,1,0.0
333,dc,0,
3330,dc,1,4.8136152864427535
3331,dc,1,0.0
3332,dc,1,4.051431694276388
3333,dc,1,0.0
3334,dc,1,0.0
3335,dc,1,0.0
3336,dc,1,0.0
3337,dc,1,1.022838201200899
3338,dc,1,0.0
3339,dc,1,0.0
334,dc,0,
3340,dc,1,0.0
3341,dc,1,13.565646047107693
3342,dc,1,0.0
3343,dc,1,23.927989557741455
3344,dc,1,0.0
3345,dc,1,3.3180478998230116
3346,dc,1,6.249362595910045
3347,dc,1,0.0
3348,dc,1,4.406626652914864
3349,dc,1,4.372539017447025
335,dc,0,
3350,dc,1,1.3064432358031877
3351,dc,1,5.311358717676372
3352,dc,1,5.187772388742118
3353,dc,1,0.0
3354,dc,1,1.873449421531931
3355,dc,1,8.274844400967796
3356,dc,1,5.670223688345742
3357,dc,1,6.158137428095481
3358,dc,1,5.108759976843502
3359,dc,1,5.77096494286841
336,dc,0,
3360,dc,1,20.179859712765925
3361,dc,1,6.599450493278116
3362,dc,1,7.278614101497662
3363,dc,1,5.923945325193415
3364,dc,1,0.0
3365,dc,1,0.0
3366,dc,1,12.825086209681508
3367,dc,1,5.809051233723641
3368,dc,1,0.0
3369,dc,1,4.309708923163983
337,dc,0,
3370,dc,1,4.373073654313628
3371,dc,1,0.0
3372,dc,1,0.0
3373,dc,1,0.0
3374,dc,1,3.7523069283670876
3375,dc,1,0.0
3376,dc,1,5.763661295761199
3377,dc,1,3.902764738911868
3378,dc,1,0.0
3379,dc,1,6.2617963548261555
338,dc,0,
3380,dc,1,6.1280770317503706
3381,dc,1,0.0
3382,dc,0,
3383,dc,1,0.0
3384,dc,1,0.0
3385,dc,1,5.305981459153886
3386,dc,1,0.0
3387,dc,1,5.991379280502612
3388,dc,1,1.112293940350234
3389,dc,1,0.0
339,dc,0,
3390,dc,1,0.0
3391,dc,1,5.528850423454329
3392,dc,1,5.946983489709931
3393,dc,1,5.98302927631654
3394,dc,1,0.0
3395,dc,1,0.2576496682964786
3396,dc,1,0.0
3397,dc,1,0.0
3398,dc,1,0.0
3399,dc,1,0.0
34,dc,0,
340,dc,0,
3400,dc,1,6.456303561358811
3401,dc,1,0.0
3402,dc,1,0.0
3403,dc,1,0.0
3404,dc,1,18.616129985828593
3405,dc,1,5.61567872619742
3406,dc,1,5.952894374359492
3407,dc,1,8.042486242051316
3408,dc,1,0.0
3409,dc,1,0.0
341,dc,0,
3410,dc,1,6.124542121541192
3411,dc,1,1.7545357329111244
3412,dc,1,5.85242705403201
3413,dc,1,0.0
3414,dc,0,
3415,dc,0,
3416,dc,0,
3417,dc,0,
3418,dc,0,
3419,dc,0,
342,dc,0,
3420,dc,0,
3421,dc,0,
3422,dc,0,
3423,dc,0,
3424,dc,0,
3425,dc,0,
3426,dc,0,
3427,dc,0,
3428,dc,0,
3429,dc,0,
343,dc,0,
3430,dc,0,
3431,dc,0,
3432,dc,0,
3433,dc,0,
3434,dc,0,
3435,dc,0,
3436,dc,0,
3437,dc,0,
3438,dc,0,
3439,dc,0,
344,dc,0,
3440,dc,0,
3441,dc,0,
3442,dc,0,
3443,dc,0,
3444,dc,0,
3445,dc,0,
3446,dc,0,
3447,dc,0,
3448,dc,0,
3449,dc,0,
345,dc,0,
3450,dc,0,
3451,dc,0,
3452,dc,0,
3453,dc,0,
3454,dc,0,
3455,dc,0,
3456,dc,0,
3457,dc,0,
3458,dc,0,
3459,dc,0,
346,dc,0,
3460,dc,0,
3461,dc,0,
3462,dc,0,
3463,dc,0,
3464,dc,0,
3465,dc,0,
3466,dc,0,
3467,dc,0,
3468,dc,0,
3469,dc,0,
347,dc,0,
3470,dc,0,
3471,dc,0,
3472,dc,0,
3473,dc,0,
3474,dc,0,
3475,dc,0,
3476,dc,0,
3477,dc,0,
3478,dc,0,
3479,dc,0,
348,dc,0,
3480,dc,0,
3481,dc,0,
3482,dc,0,
3483,dc,0,
3484,dc,0,
3485,dc,0,
3486,dc,0,
3487,dc,0,
3488,dc,0,
3489,dc,0,
349,dc,0,
3490,dc,0,
3491,dc,0,
3492,dc,0,
3493,dc,0,
3494,dc,0,
3495,dc,0,
3496,dc,0,
3497,dc,0,
3498,dc,0,
3499,dc,0,
35,dc,0,
350,dc,0,
3500,dc,0,
3501,dc,0,
3502,dc,0,
3503,dc,0,
3504,dc,0,
3505,dc,0,
3506,dc,0,
3507,dc,0,
3508,dc,0,
3509,dc,0,
351,dc,0,
3510,dc,0,
3511,dc,0,
3512,dc,0,
3513,dc,0,
3514,dc,0,
3515,dc,0,
3516,dc,0,
3517,dc,0,
3518,dc,0,
3519,dc,0,
352,dc,0,
3520,dc,0,
3521,dc,0,
3522,dc,0,
3523,dc,0,
3524,dc,0,
3525,dc,0,
3526,dc,0,
3527,dc,0,
3528,dc,0,
3529,dc,0,
353,dc,0,
3530,dc,0,
3531,dc,0,
3532,dc,0,
3533,dc,0,
3534,dc,0,
3535,dc,0,
3536,dc,0,
3537,dc,0,
3538,dc,0,
3539,dc,0,
354,dc,0,
3540,dc,0,
3541,dc,0,
3542,dc,0,
3543,dc,0,
3544,dc,0,
3545,dc,0,
3546,dc,0,
3547,dc,0,
3548,dc,0,
3549,dc,0,
355,dc,0,
3550,dc,0,
3551,dc,0,
3552,dc,0,
3553,dc,0,
3554,dc,0,
3555,dc,0,
3556,dc,0,
3557,dc,0,
3558,dc,0,
3559,dc,0,
356,dc,0,
3560,dc,0,
3561,dc,0,
3562,dc,0,
3563,dc,1,4.481155133814399
3564,dc,1,0.0
3565,dc,1,0.0
3566,dc,1,0.0
3567,dc,1,0.0
3568,dc,1,0.0
3569,dc,1,17.312603160154016
357,dc,0,
3570,dc,1,1.6613656819374862
3571,dc,1,0.0
3572,dc,1,0.0
3573,dc,1,0.0
3574,dc,1,0.0
3575,dc,1,0.19017223377651674
3576,dc,1,1.838538418592118
3577,dc,1,0.0
3578,dc,1,0.0
3579,dc,0,
358,dc,0,
3580,dc,1,0.0
3581,dc,1,6.44555830391339
3582,dc,1,3.863913124912471
3583,dc,1,3.255593091696717
3584,dc,1,7.8914104163185455
3585,dc,1,3.8424264774486385
3586,dc,1,0.0
3587,dc,1,0.7379243328965666
3588,dc,1,5.947586683402229
3589,dc,1,0.0
359,dc,0,
3590,dc,1,0.0
3591,dc,1,0.0
3592,dc,1,0.7002521532161737
3593,dc,1,0.0
3594,dc,1,0.0
3595,dc,1,0.0
3596,dc,1,1.3629303309855714
3597,dc,1,0.0
3598,dc,1,0.0
3599,dc,1,0.0
36,dc,0,
360,dc,0,
3600,dc,1,0.0
3601,dc,1,2.266004170667624
3602,dc,1,0.0
3603,dc,1,1.2280986880938451
3604,dc,1,0.0
3605,dc,1,4.662426453841536
3606,dc,1,0.0
3607,dc,1,7.465941004011609
3608,dc,1,0.0
3609,dc,1,2.5093392789332873
361,dc,0,
3610,dc,1,0.0
3611,dc,1,0.0
3612,dc,1,0.0
3613,dc,1,0.0
3614,dc,1,0.0
3615,dc,1,5.7933912598444675
3616,dc,1,0.0
3617,dc,1,1.6664467090850346
3618,dc,1,0.0
3619,dc,1,0.0
362,dc,0,
3620,dc,1,0.0
3621,dc,1,0.0
3622,dc,1,0.0
3623,dc,1,0.0
3624,dc,1,0.0
3625,dc,1,0.0
3626,dc,1,0.0
3627,dc,1,0.0
3628,dc,1,0.0
3629,dc,1,0.0
363,dc,0,
3630,dc,1,0.0
3631,dc,1,0.0
3632,dc,1,0.0
3633,dc,1,0.0
3634,dc,1,0.0
3635,dc,1,0.0
3636,dc,1,0.0
3637,dc,1,1.5017742756000374
3638,dc,1,0.0
3639,dc,1,0.0
364,dc,0,
3640,dc,1,0.0
3641,dc,1,0.0
3642,dc,1,0.0
3643,dc,1,0.0
3644,dc,1,0.0
3645,dc,1,0.0
3646,dc,1,0.0
3647,dc,1,0.0
3648,dc,1,0.0
3649,dc,1,0.0
365,dc,0,
3650,dc,1,0.0
3651,dc,1,0.0
3652,dc,1,0.0
3653,dc,1,0.0
3654,dc,1,0.0
3655,dc,1,0.0
3656,dc,1,0.0
3657,dc,1,2.7635633225949037
3658,dc,1,0.0
3659,dc,1,0.0
366,dc,0,
3660,dc,1,0.0
3661,dc,1,0.0
3662,dc,1,0.0
3663,dc,1,0.0
3664,dc,1,2.0160196224959455
3665,dc,1,0.0
3666,dc,1,0.0
3667,dc,1,0.0
3668,dc,1,0.0
3669,dc,1,0.0
367,dc,0,
3670,dc,1,0.0
3671,dc,1,0.0
3672,dc,1,0.0
3673,dc,1,2.2559676645594404
3674,dc,1,0.0
3675,dc,1,5.868499379432856
3676,dc,1,2.1954353495856807
3677,dc,1,0.0
3678,dc,1,0.0
3679,dc,1,0.0
368,dc,0,
3680,dc,1,0.0
3681,dc,1,0.0
3682,dc,1,0.0
3683,dc,1,5.365187353229027
3684,dc,1,5.421997674226243
3685,dc,1,0.0
3686,dc,1,0.0
3687,dc,1,0.0
3688,dc,1,0.0
3689,dc,1,0.0
369,dc,0,
3690,dc,1,0.0
3691,dc,1,6.309188685595598
3692,dc,1,0.0
3693,dc,1,0.0
3694,dc,1,0.0
3695,dc,1,0.0
3696,dc,1,0.0
3697,dc,1,0.0
3698,dc,1,7.49675034231251
3699,dc,1,0.0
37,dc,0,
370,dc,0,
3700,dc,1,0.0
3701,dc,1,0.0
3702,dc,1,7.191434933680681
3703,dc,1,3.138069466130828
3704,dc,1,0.0
3705,dc,1,0.0
3706,dc,1,0.0
3707,dc,1,0.0
3708,dc,1,0.0
3709,dc,1,0.0
371,dc,0,
3710,dc,1,0.0
3711,dc,1,0.0
3712,dc,1,0.0
3713,dc,1,4.2492140193582
3714,dc,1,0.0
3715,dc,1,0.0
3716,dc,1,0.0
3717,dc,1,0.0
3718,dc,1,1.3788881945295468
3719,dc,1,0.0
372,dc,0,
3720,dc,1,0.0
3721,dc,1,3.7003324800813213
3722,dc,1,0.0
3723,dc,1,0.0
3724,dc,1,0.0
3725,dc,1,3.1864818794283267
3726,dc,1,7.013545213738418
3727,dc,1,0.0
3728,dc,1,0.0
3729,dc,1,0.0
373,dc,0,
3730,dc,1,0.0
3731,dc,1,0.0
3732,dc,1,0.0
3733,dc,1,0.0
3734,dc,1,0.0
3735,dc,1,2.2032768182604383
3736,dc,1,0.0
3737,dc,1,0.0
3738,dc,1,0.0
3739,dc,1,0.0
374,dc,0,
3740,dc,1,0.0
3741,dc,1,0.0
3742,dc,1,0.0
3743,dc,1,11.50007841551361
3744,dc,1,0.0
3745,dc,1,0.0
3746,dc,1,0.0
3747,dc,1,0.0
3748,dc,1,0.0
3749,dc,1,2.2691074364921366
375,dc,0,
3750,dc,1,0.0
3751,dc,1,0.0
3752,dc,1,0.0
3753,dc,1,0.0
3754,dc,1,6.020001814124595
3755,dc,1,0.0
3756,dc,1,0.0
3757,dc,1,0.0
3758,dc,1,0.0
3759,dc,1,0.0
376,dc,1,0.0
3760,dc,1,0.0
3761,dc,1,0.0
3762,dc,1,0.0
3763,dc,1,0.0
3764,dc,1,0.0
3765,dc,1,0.0
3766,dc,1,0.0
3767,dc,1,0.0
3768,dc,1,0.0
3769,dc,1,0.0
377,dc,1,6.944426536637551
3770,dc,1,0.0
3771,dc,1,0.0
3772,dc,1,0.0
3773,dc,1,0.0
3774,dc,1,0.0
3775,dc,1,0.0
3776,dc,1,0.0
3777,dc,1,0.0
3778,dc,1,0.0
3779,dc,1,0.0
378,dc,1,5.851718789338988
3780,dc,1,1.2620928728576963
3781,dc,1,0.0
3782,dc,1,15.304131329713902
3783,dc,1,0.0
3784,dc,1,5.6571960127765575
3785,dc,1,0.0
3786,dc,1,0.0
3787,dc,1,0.0
3788,dc,1,0.0
3789,dc,1,0.0
379,dc,1,0.0
3790,dc,1,1.6915358520519133
3791,dc,1,6.781526387518648
3792,dc,1,3.709296359108567
3793,dc,1,3.3746565447179075
3794,dc,1,0.0
3795,dc,1,0.9568215506573559
3796,dc,1,6.034066940657445
3797,dc,1,0.0
3798,dc,1,8.31722030661118
3799,dc,1,5.0901999763660575
38,dc,0,
380,dc,0,
3800,dc,1,2.8542574119722843
3801,dc,1,6.776501737399799
3802,dc,1,4.2305282026177915
3803,dc,1,0.0
3804,dc,1,0.0
3805,dc,1,0.0
3806,dc,1,1.2157483380001635
3807,dc,1,0.0
3808,dc,1,0.0
3809,dc,1,0.0
381,dc,1,2.1374656355963717
3810,dc,1,0.0
3811,dc,1,0.0
3812,dc,1,0.0
3813,dc,1,0.0
3814,dc,1,0.0
3815,dc,1,0.0
3816,dc,1,0.0
3817,dc,1,2.87912703294514
3818,dc,1,0.0
3819,dc,1,0.0
382,dc,1,0.9729265637520528
3820,dc,1,0.0
3821,dc,1,0.0
3822,dc,1,0.0
3823,dc,1,1.843538556832534
3824,dc,1,0.0
3825,dc,1,0.0
3826,dc,1,1.3934764057150906
3827,dc,1,0.0
3828,dc,1,0.0
3829,dc,1,0.0
383,dc,1,0.0
3830,dc,1,2.007706084102779
3831,dc,1,0.0
3832,dc,1,0.0
3833,dc,1,0.0
3834,dc,1,0.0
3835,dc,1,3.3500138071097294
3836,dc,1,0.0
3837,dc,1,3.9220324161153792
3838,dc,1,3.2586477898609263
3839,dc,1,0.0
384,dc,1,12.555447278863763
3840,dc,1,0.0
3841,dc,1,0.0
3842,dc,1,0.0
3843,dc,1,0.0
3844,dc,1,0.0
3845,dc,1,0.0
3846,dc,1,1.7881727771890572
3847,dc,1,0.0
3848,dc,1,8.133766961460145
3849,dc,1,6.189781420303815
385,dc,1,0.0
3850,dc,1,0.0
3851,dc,1,0.0
3852,dc,1,0.0
3853,dc,1,0.0
3854,dc,1,0.0
3855,dc,1,0.0
3856,dc,1,0.0
3857,dc,1,2.1175831323283805
3858,dc,1,0.0
3859,dc,1,2.0259900225345002
386,dc,0,
3860,dc,1,0.0
3861,dc,1,0.0
3862,dc,1,0.0
3863,dc,1,0.0
3864,dc,1,0.0
3865,dc,1,1.5803805025999103
3866,dc,1,0.0
3867,dc,1,3.0215735525314873
3868,dc,1,1.9563690361724335
3869,dc,1,0.0
387,dc,0,
3870,dc,1,0.0
3871,dc,1,3.167899270640146
3872,dc,1,1.4017984927969673
3873,dc,1,1.6253098935939252
3874,dc,1,0.0
3875,dc,1,0.0
3876,dc,1,0.0
3877,dc,1,0.0
3878,dc,1,0.0
3879,dc,1,0.0
388,dc,1,0.0
3880,dc,1,1.332709494635402
3881,dc,1,1.461566958730573
3882,dc,1,2.302039625276937
3883,dc,1,0.0
3884,dc,1,2.190997013635442
3885,dc,1,1.2296858309713339
3886,dc,1,2.088643182385637
3887,dc,1,0.0
3888,dc,1,2.472005624892486
3889,dc,1,0.0
389,dc,1,0.0
3890,dc,1,0.0
3891,dc,1,0.0
3892,dc,1,1.3455314241330718
3893,dc,1,0.0
3894,dc,1,0.0
3895,dc,1,0.0
3896,dc,1,0.0
3897,dc,1,0.0
3898,dc,1,0.08732696272092842
3899,dc,1,8.436659352078463
39,dc,0,
390,dc,1,1.3510308992811
3900,dc,1,0.0
3901,dc,1,7.30761774348592
3902,dc,1,3.057601531224754
3903,dc,1,5.125591192809718
3904,dc,1,5.2056555370162485
3905,dc,1,6.871979131858815
3906,dc,1,7.482482249420147
3907,dc,1,0.0
3908,dc,1,0.0
3909,dc,1,2.777816649638296
391,dc,0,
3910,dc,1,0.0
3911,dc,1,7.066864257591004
3912,dc,1,0.0
3913,dc,1,0.0
3914,dc,1,0.0
3915,dc,1,0.0
3916,dc,1,0.6570161612345561
3917,dc,1,5.55626017250126
3918,dc,1,4.501012292577987
3919,dc,1,0.0
392,dc,1,18.355443001906856
3920,dc,1,0.0
3921,dc,1,0.0
3922,dc,1,0.0
3923,dc,0,
3924,dc,1,7.090826306743954
3925,dc,1,6.831200918948501
3926,dc,1,4.382684364900239
3927,dc,1,0.0
3928,dc,1,4.455210500931489
3929,dc,1,0.0
393,dc,0,
3930,dc,1,0.0
3931,dc,1,4.236479793740106
3932,dc,1,6.33678108548445
3933,dc,1,1.1188004877595796
3934,dc,1,1.127295200790656
3935,dc,1,5.720943323354419
3936,dc,1,0.0
3937,dc,1,5.1579529238703
3938,dc,1,7.267200305594682
3939,dc,1,7.766463095606063
394,dc,1,0.0
3940,dc,1,6.320845604704774
3941,dc,1,0.0
3942,dc,1,4.90489006784654
3943,dc,1,0.0
3944,dc,1,0.0
3945,dc,1,5.9732178789669685
3946,dc,1,0.0
3947,dc,1,5.166294574416544
3948,dc,1,4.075439118888175
3949,dc,1,6.900897898470434
395,dc,1,0.0
3950,dc,1,2.207281262995709
3951,dc,1,0.0
3952,dc,1,0.0
3953,dc,1,5.947552333294428
3954,dc,1,4.8079937384511675
3955,dc,1,0.0
3956,dc,1,0.0
3957,dc,1,6.330007383082069
3958,dc,1,0.0
3959,dc,1,6.611602384866708
396,dc,0,
3960,dc,1,5.088271769244649
